Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
International Journal of Psychology and Psychological Therapy,INTERNATIONAL JOURNAL OF PSYCHOLOGY AND PSYCHOLOGICAL THERAPY,4,,Q4
INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF PUBLIC ADMINISTRATION,INTERNATIONAL JOURNAL OF PUBLIC ADMINISTRATION,4,,Q2
International Journal of Public Administration in the Digital Age,INTERNATIONAL JOURNAL OF PUBLIC ADMINISTRATION IN DIGITAL AGE,4,,Q4
International Journal of Public Health,INTERNATIONAL JOURNAL OF PUBLIC HEALTH,3,,Q2
International Journal of Public Leadership,INTERNATIONAL JOURNAL OF PUBLIC LEADERSHIP,4,,Q3
INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,3,,Q2
International Journal of Public Sector Management,INTERNATIONAL JOURNAL OF PUBLIC SECTOR MANAGEMENT,3,,Q2
International Journal of Public Theology,INTERNATIONAL JOURNAL OF PUBLIC THEOLOGY,4,,
International Journal of Qualitative Methods,INTERNATIONAL JOURNAL OF QUALITATIVE METHODS,2,,Q1
International Journal of Qualitative Studies in Education,INTERNATIONAL JOURNAL OF QUALITATIVE STUDIES IN EDUCATION,4,,Q2
International Journal of Qualitative Studies on Health and Well-Being,INTERNATIONAL JOURNAL OF QUALITATIVE STUDIES ON HEALTH AND WELL BEING,3,,Q1
International Journal of Quality & Reliability Management,INTERNATIONAL JOURNAL OF QUALITY AND RELIABILITY MANAGEMENT,4,,Q2
International Journal of Quality and Service Sciences,INTERNATIONAL JOURNAL OF QUALITY AND SERVICE SCIENCES,3,,Q2
INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY,INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY,3,,Q2
INTERNATIONAL JOURNAL OF QUANTUM INFORMATION,INTERNATIONAL JOURNAL OF QUANTUM INFORMATION,4,,Q4
INTERNATIONAL JOURNAL OF RADIATION BIOLOGY,INTERNATIONAL JOURNAL OF RADIATION BIOLOGY,4,,Q1
INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,1,Yes,Q1
International Journal of Radiation Research,INTERNATIONAL JOURNAL OF RADIATION RESEARCH,4,,Q4
International Journal of Rail Transportation,INTERNATIONAL JOURNAL OF RAIL TRANSPORTATION,2,,Q2
International Journal of Reconfigurable Computing,INTERNATIONAL JOURNAL OF RECONFIGURABLE COMPUTING,,,Q4
International Journal Of Recycling of Organic Waste in Agriculture,INTERNATIONAL JOURNAL OF RECYCLING OF ORGANIC WASTE IN AGRICULTURE,4,,Q4
INTERNATIONAL JOURNAL OF REFRACTORY METALS & HARD MATERIALS,INTERNATIONAL JOURNAL OF REFRACTORY METALS AND HARD MATERIALS,2,,Q1
INTERNATIONAL JOURNAL OF REFRIGERATION,INTERNATIONAL JOURNAL OF REFRIGERATION,2,,Q1
International Journal of Refugee Law,INTERNATIONAL JOURNAL OF REFUGEE LAW,3,,Q1
INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH,INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH,4,,Q3
International Journal of Reliability Quality and Safety Engineering,INTERNATIONAL JOURNAL OF RELIABILITY QUALITY AND SAFETY ENGINEERING,4,,Q3
International Journal of Religion and Spirituality in Society,INTERNATIONAL JOURNAL OF RELIGION AND SPIRITUALITY IN SOCIETY,,,Q2
INTERNATIONAL JOURNAL OF REMOTE SENSING,INTERNATIONAL JOURNAL OF REMOTE SENSING,4,,Q3
International Journal of Renewable Energy Development-IJRED,INTERNATIONAL JOURNAL OF RENEWABLE ENERGY DEVELOPMENT IJRED,4,,Q4
International Journal of Renewable Energy Research,INTERNATIONAL JOURNAL OF RENEWABLE ENERGY RESEARCH,4,,Q4
International Journal of Reproductive Biomedicine,INTERNATIONAL JOURNAL OF REPRODUCTIVE BIOMEDICINE,4,,Q2
International Journal of Research & Method in Education,INTERNATIONAL JOURNAL OF RESEARCH AND METHOD IN EDUCATION,4,,Q1
INTERNATIONAL JOURNAL OF RESEARCH IN MARKETING,INTERNATIONAL JOURNAL OF RESEARCH IN MARKETING,2,,Q1
International Journal of Research in Undergraduate Mathematics Education,INTERNATIONAL JOURNAL OF RESEARCH IN UNDERGRADUATE MATHEMATICS EDUCATION,4,,Q2
International Journal of Retail & Distribution Management,INTERNATIONAL JOURNAL OF RETAIL AND DISTRIBUTION MANAGEMENT,3,,Q1
International Journal of Retina and Vitreous,INTERNATIONAL JOURNAL OF RETINA AND VITREOUS,4,,Q2
INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER-AIDED ENGINEERING,INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER AIDED ENGINEERING,4,,Q4
International Journal of RF Technologies-Research and Applications,INTERNATIONAL JOURNAL OF RF TECHNOLOGIES RESEARCH AND APPLICATIONS,,,Q4
International Journal of Rheumatic Diseases,INTERNATIONAL JOURNAL OF RHEUMATIC DISEASES,4,,Q3
INTERNATIONAL JOURNAL OF RISK & SAFETY IN MEDICINE,INTERNATIONAL JOURNAL OF RISK AND SAFETY IN MEDICINE,4,,Q4
INTERNATIONAL JOURNAL OF RIVER BASIN MANAGEMENT,INTERNATIONAL JOURNAL OF RIVER BASIN MANAGEMENT,4,,Q3
INTERNATIONAL JOURNAL OF ROBOTICS & AUTOMATION,INTERNATIONAL JOURNAL OF ROBOTICS AND AUTOMATION,4,,Q4
INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,2,,Q2
INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,4,,Q1
INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES,INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES,1,Yes,Q1
International Journal of Rotating Machinery,INTERNATIONAL JOURNAL OF ROTATING MACHINERY,4,,Q4
INTERNATIONAL JOURNAL OF SATELLITE COMMUNICATIONS AND NETWORKING,INTERNATIONAL JOURNAL OF SATELLITE COMMUNICATIONS AND NETWORKING,4,,Q2
International Journal of School & Educational Psychology,INTERNATIONAL JOURNAL OF SCHOOL AND EDUCATIONAL PSYCHOLOGY,4,,Q2
International Journal of Science and Mathematics Education,INTERNATIONAL JOURNAL OF SCIENCE AND MATHEMATICS EDUCATION,3,,Q1
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,3,,Q1
International Journal of Science Education Part B-Communication and Public Engagement,INTERNATIONAL JOURNAL OF SCIENCE EDUCATION PART B COMMUNICATION AND PUBLIC ENGAGEMENT,4,,Q2
International Journal of Sediment Research,INTERNATIONAL JOURNAL OF SEDIMENT RESEARCH,2,,Q2
INTERNATIONAL JOURNAL OF SELECTION AND ASSESSMENT,INTERNATIONAL JOURNAL OF SELECTION AND ASSESSMENT,4,,Q2
International Journal of Self-Propagating High-Temperature Synthesis,INTERNATIONAL JOURNAL OF SELF PROPAGATING HIGH TEMPERATURE SYNTHESIS,4,,Q4
International Journal of Semantic Computing,INTERNATIONAL JOURNAL OF SEMANTIC COMPUTING,4,,Q4
International Journal of Sensor Networks,INTERNATIONAL JOURNAL OF SENSOR NETWORKS,4,,Q4
International Journal of Serious Games,INTERNATIONAL JOURNAL OF SERIOUS GAMES,4,,Q1
International Journal of Services Technology and Management,INTERNATIONAL JOURNAL OF SERVICES TECHNOLOGY AND MANAGEMENT,4,,Q4
International Journal of Sexual Health,INTERNATIONAL JOURNAL OF SEXUAL HEALTH,3,,Q1
International Journal of Shipping and Transport Logistics,INTERNATIONAL JOURNAL OF SHIPPING AND TRANSPORT LOGISTICS,4,,Q4
International Journal of Simulation Modelling,INTERNATIONAL JOURNAL OF SIMULATION MODELLING,3,,Q3
International Journal of Sino-Western Studies,INTERNATIONAL JOURNAL OF SINO WESTERN STUDIES,4,,
International Journal of Smart and Nano Materials,INTERNATIONAL JOURNAL OF SMART AND NANO MATERIALS,3,,Q1
International Journal of Social Determinants of Health and Health Services,INTERNATIONAL JOURNAL OF SOCIAL DETERMINANTS OF HEALTH AND HEALTH SERVICES,3,,Q2
INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,3,,Q2
INTERNATIONAL JOURNAL OF SOCIAL PSYCHIATRY,INTERNATIONAL JOURNAL OF SOCIAL PSYCHIATRY,3,,Q2
International Journal of Social Psychology,INTERNATIONAL JOURNAL OF SOCIAL PSYCHOLOGY,4,,Q4
International Journal of Social Research Methodology,INTERNATIONAL JOURNAL OF SOCIAL RESEARCH METHODOLOGY,3,,Q1
International Journal of Social Robotics,INTERNATIONAL JOURNAL OF SOCIAL ROBOTICS,2,,Q2
INTERNATIONAL JOURNAL OF SOCIAL WELFARE,INTERNATIONAL JOURNAL OF SOCIAL WELFARE,4,,Q2
International Journal of Sociology,INTERNATIONAL JOURNAL OF SOCIOLOGY,3,,Q3
International Journal of Sociology and Social Policy,INTERNATIONAL JOURNAL OF SOCIOLOGY AND SOCIAL POLICY,4,,Q3
International Journal of Sociology of Education,INTERNATIONAL JOURNAL OF SOCIOLOGY OF EDUCATION,4,,Q4
International Journal of the Sociology of Language,INTERNATIONAL JOURNAL OF SOCIOLOGY OF LANGUAGE,2,,Q2
INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,4,,Q4
International Journal of Software Innovation,INTERNATIONAL JOURNAL OF SOFTWARE INNOVATION,4,,Q4
International Journal of Software Science and Computational Intelligence-IJSSCI,INTERNATIONAL JOURNAL OF SOFTWARE SCIENCE AND COMPUTATIONAL INTELLIGENCE IJSSCI,4,,Q2
INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES,INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES,2,,Q1
International Journal of Special Education,INTERNATIONAL JOURNAL OF SPECIAL EDUCATION,4,,Q4
International Journal of Speech Language and the Law,INTERNATIONAL JOURNAL OF SPEECH LANGUAGE AND LAW,4,,Q4
International Journal of Speech-Language Pathology,INTERNATIONAL JOURNAL OF SPEECH LANGUAGE PATHOLOGY,4,,Q1
INTERNATIONAL JOURNAL OF SPELEOLOGY,INTERNATIONAL JOURNAL OF SPELEOLOGY,4,,Q3
International Journal of Spine Surgery,INTERNATIONAL JOURNAL OF SPINE SURGERY,4,,Q2
International Journal of Sport and Exercise Psychology,INTERNATIONAL JOURNAL OF SPORT AND EXERCISE PSYCHOLOGY,3,,Q2
International Journal of Sport Communication,INTERNATIONAL JOURNAL OF SPORT COMMUNICATION,2,,Q2
International Journal of Sport Finance,INTERNATIONAL JOURNAL OF SPORT FINANCE,4,,Q4
INTERNATIONAL JOURNAL OF SPORT NUTRITION AND EXERCISE METABOLISM,INTERNATIONAL JOURNAL OF SPORT NUTRITION AND EXERCISE METABOLISM,3,,Q2
International Journal of Sport Policy and Politics,INTERNATIONAL JOURNAL OF SPORT POLICY AND POLITICS,3,,Q2
INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY,INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY,4,,Q4
International Journal of Sports Marketing & Sponsorship,INTERNATIONAL JOURNAL OF SPORTS MARKETING AND SPONSORSHIP,3,,Q2
INTERNATIONAL JOURNAL OF SPORTS MEDICINE,INTERNATIONAL JOURNAL OF SPORTS MEDICINE,4,,Q2
International Journal of Sports Physical Therapy,INTERNATIONAL JOURNAL OF SPORTS PHYSICAL THERAPY,4,,Q2
International Journal of Sports Physiology and Performance,INTERNATIONAL JOURNAL OF SPORTS PHYSIOLOGY AND PERFORMANCE,2,,Q1
International Journal of Sports Science & Coaching,INTERNATIONAL JOURNAL OF SPORTS SCIENCE AND COACHING,4,,Q2
International Journal of Spray and Combustion Dynamics,INTERNATIONAL JOURNAL OF SPRAY AND COMBUSTION DYNAMICS,4,,Q2
INTERNATIONAL JOURNAL OF STD & AIDS,INTERNATIONAL JOURNAL OF STD AND AIDS,4,,Q4
International Journal of Steel Structures,INTERNATIONAL JOURNAL OF STEEL STRUCTURES,4,,Q3
International Journal of Stem Cells,INTERNATIONAL JOURNAL OF STEM CELLS,4,,Q4
International Journal of STEM Education,INTERNATIONAL JOURNAL OF STEM EDUCATION,1,Yes,Q1
International Journal of Strategic Communication,INTERNATIONAL JOURNAL OF STRATEGIC COMMUNICATION,2,,Q2
International Journal of Strategic Property Management,INTERNATIONAL JOURNAL OF STRATEGIC PROPERTY MANAGEMENT,4,,Q3
INTERNATIONAL JOURNAL OF STRESS MANAGEMENT,INTERNATIONAL JOURNAL OF STRESS MANAGEMENT,3,,Q2
International Journal of Stroke,INTERNATIONAL JOURNAL OF STROKE,2,,Q1
International Journal of Structural Engineering,INTERNATIONAL JOURNAL OF STRUCTURAL ENGINEERING,4,,Q4
International Journal of Structural Integrity,INTERNATIONAL JOURNAL OF STRUCTURAL INTEGRITY,4,,Q1
International Journal of Structural Stability and Dynamics,INTERNATIONAL JOURNAL OF STRUCTURAL STABILITY AND DYNAMICS,3,,Q2
International Journal of Surface Science and Engineering,INTERNATIONAL JOURNAL OF SURFACE SCIENCE AND ENGINEERING,4,,Q4
International Journal of Surgery,INTERNATIONAL JOURNAL OF SURGERY,2,,Q1
International Journal of Surgery Case Reports,INTERNATIONAL JOURNAL OF SURGERY CASE REPORTS,4,,Q4
International Journal of Surgery-Oncology,INTERNATIONAL JOURNAL OF SURGERY ONCOLOGY,4,,Q4
International Journal of Surgery Open,INTERNATIONAL JOURNAL OF SURGERY OPEN,4,,Q4
International Journal of Surgery Protocols,INTERNATIONAL JOURNAL OF SURGERY PROTOCOLS,4,,Q3
INTERNATIONAL JOURNAL OF SURGICAL PATHOLOGY,INTERNATIONAL JOURNAL OF SURGICAL PATHOLOGY,4,,Q3
International Journal of Sustainability in Higher Education,INTERNATIONAL JOURNAL OF SUSTAINABILITY IN HIGHER EDUCATION,2,,Q1
International Journal of Sustainable Agricultural Management and Informatics,INTERNATIONAL JOURNAL OF SUSTAINABLE AGRICULTURAL MANAGEMENT AND INFORMATICS,4,,Q2
International Journal of Sustainable Aviation,INTERNATIONAL JOURNAL OF SUSTAINABLE AVIATION,4,,Q4
International Journal of Sustainable Construction Engineering and Technology,INTERNATIONAL JOURNAL OF SUSTAINABLE CONSTRUCTION ENGINEERING AND TECHNOLOGY,4,,Q4
INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY,INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY,3,,Q1
International Journal of Sustainable Energy,INTERNATIONAL JOURNAL OF SUSTAINABLE ENERGY,4,,Q3
International Journal of Sustainable Engineering,INTERNATIONAL JOURNAL OF SUSTAINABLE ENGINEERING,4,,Q3
International Journal of Sustainable Transportation,INTERNATIONAL JOURNAL OF SUSTAINABLE TRANSPORTATION,3,,Q2
International Journal of Swarm Intelligence Research,INTERNATIONAL JOURNAL OF SWARM INTELLIGENCE RESEARCH,4,,Q4
International Journal of System Assurance Engineering and Management,INTERNATIONAL JOURNAL OF SYSTEM ASSURANCE ENGINEERING AND MANAGEMENT,4,,Q3
International Journal of System Dynamics Applications,INTERNATIONAL JOURNAL OF SYSTEM DYNAMICS APPLICATIONS,4,,Q4
INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,4,,Q3
International Journal of Systematic Theology,INTERNATIONAL JOURNAL OF SYSTEMATIC THEOLOGY,3,,
International Journal of Systemic Therapy,INTERNATIONAL JOURNAL OF SYSTEMIC THERAPY,4,,Q4
INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE,INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE,4,,Q1
International Journal of Systems Science-Operations & Logistics,INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE OPERATIONS AND LOGISTICS,2,,Q2
International Journal of Taiwan Studies,INTERNATIONAL JOURNAL OF TAIWAN STUDIES,4,,Q3
International Journal of Teacher Education and Professional Development,INTERNATIONAL JOURNAL OF TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT,4,,Q4
International Journal of Technoethics,INTERNATIONAL JOURNAL OF TECHNOETHICS,4,,Q4
International Journal of Technologies in Higher Education,INTERNATIONAL JOURNAL OF TECHNOLOGIES IN HIGHER EDUCATION,4,,Q4
International Journal of Technology,INTERNATIONAL JOURNAL OF TECHNOLOGY,4,,Q3
INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION,INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION,4,,Q1
International Journal of Technology and Human Interaction,INTERNATIONAL JOURNAL OF TECHNOLOGY AND HUMAN INTERACTION,4,,Q3
INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE,INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE,4,,Q1
International Journal of Technology Enhanced Learning,INTERNATIONAL JOURNAL OF TECHNOLOGY ENHANCED LEARNING,4,,Q3
International Journal of Technology in Education,INTERNATIONAL JOURNAL OF TECHNOLOGY IN EDUCATION,4,,Q2
INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,4,,Q3
International Journal of Telemedicine and Applications,INTERNATIONAL JOURNAL OF TELEMEDICINE AND APPLICATIONS,4,,Q2
International Journal of Telerehabilitation,INTERNATIONAL JOURNAL OF TELEREHABILITATION,4,,Q2
International Journal of Testing,INTERNATIONAL JOURNAL OF TESTING,4,,Q2
International Journal of Theoretical and Applied Finance,INTERNATIONAL JOURNAL OF THEORETICAL AND APPLIED FINANCE,4,,Q4
INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS,INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS,4,,Q3
International Journal of Therapy and Rehabilitation,INTERNATIONAL JOURNAL OF THERAPY AND REHABILITATION,4,,Q4
INTERNATIONAL JOURNAL OF THERMAL SCIENCES,INTERNATIONAL JOURNAL OF THERMAL SCIENCES,2,,Q1
International Journal of Thermodynamics,INTERNATIONAL JOURNAL OF THERMODYNAMICS,4,,Q4
INTERNATIONAL JOURNAL OF THERMOPHYSICS,INTERNATIONAL JOURNAL OF THERMOPHYSICS,3,,Q2
International Journal of Tourism Cities,INTERNATIONAL JOURNAL OF TOURISM CITIES,3,,Q2
International Journal of Tourism Research,INTERNATIONAL JOURNAL OF TOURISM RESEARCH,3,,Q1
INTERNATIONAL JOURNAL OF TOXICOLOGY,INTERNATIONAL JOURNAL OF TOXICOLOGY,4,,Q4
International Journal of Training and Development,INTERNATIONAL JOURNAL OF TRAINING AND DEVELOPMENT,4,,Q3
International Journal of Training Research,INTERNATIONAL JOURNAL OF TRAINING RESEARCH,4,,Q3
International Journal of Transgender Health,INTERNATIONAL JOURNAL OF TRANSGENDER HEALTH,2,,Q1
International Journal of Transitional Justice,INTERNATIONAL JOURNAL OF TRANSITIONAL JUSTICE,2,,Q1
International Journal of Transport Economics,INTERNATIONAL JOURNAL OF TRANSPORT ECONOMICS,4,,Q4
International Journal of Transportation Science and Technology,INTERNATIONAL JOURNAL OF TRANSPORTATION SCIENCE AND TECHNOLOGY,2,,Q1
INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE,INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE,4,,Q3
International Journal of Tryptophan Research,INTERNATIONAL JOURNAL OF TRYPTOPHAN RESEARCH,4,,Q1
INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,3,,Q2
INTERNATIONAL JOURNAL OF TURBO & JET-ENGINES,INTERNATIONAL JOURNAL OF TURBO AND JET ENGINES,4,,Q4
International Journal of Turbomachinery Propulsion and Power,INTERNATIONAL JOURNAL OF TURBOMACHINERY PROPULSION AND POWER,4,,Q2
INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE BASED SYSTEMS,4,,Q4
International Journal of Unconventional Computing,INTERNATIONAL JOURNAL OF UNCONVENTIONAL COMPUTING,4,,Q4
INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,1,Yes,Q2
INTERNATIONAL JOURNAL OF URBAN SCIENCES,INTERNATIONAL JOURNAL OF URBAN SCIENCES,3,,Q1
International Journal of Urban Sustainable Development,INTERNATIONAL JOURNAL OF URBAN SUSTAINABLE DEVELOPMENT,3,,Q3
International Journal of Urological Nursing,INTERNATIONAL JOURNAL OF UROLOGICAL NURSING,4,,Q4
INTERNATIONAL JOURNAL OF UROLOGY,INTERNATIONAL JOURNAL OF UROLOGY,4,,Q2
International Journal of Value Chain Management,INTERNATIONAL JOURNAL OF VALUE CHAIN MANAGEMENT,4,,Q4
International Journal of Vascular Medicine,INTERNATIONAL JOURNAL OF VASCULAR MEDICINE,3,,Q4
International Journal of Vegetable Science,INTERNATIONAL JOURNAL OF VEGETABLE SCIENCE,,,Q3
INTERNATIONAL JOURNAL OF VEHICLE DESIGN,INTERNATIONAL JOURNAL OF VEHICLE DESIGN,4,,Q4
International Journal of Vehicle Performance,INTERNATIONAL JOURNAL OF VEHICLE PERFORMANCE,,,Q3
International Journal of Ventilation,INTERNATIONAL JOURNAL OF VENTILATION,4,,Q3
International Journal of Veterinary Science and Medicine,INTERNATIONAL JOURNAL OF VETERINARY SCIENCE AND MEDICINE,2,,Q1
INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT,INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT,4,,Q2
International Journal of Wavelets Multiresolution and Information Processing,INTERNATIONAL JOURNAL OF WAVELETS MULTIRESOLUTION AND INFORMATION PROCESSING,4,,Q4
International Journal of Web and Grid Services,INTERNATIONAL JOURNAL OF WEB AND GRID SERVICES,4,,Q3
International Journal of Web Information Systems,INTERNATIONAL JOURNAL OF WEB INFORMATION SYSTEMS,4,,Q3
International Journal of Web Services Research,INTERNATIONAL JOURNAL OF WEB SERVICES RESEARCH,4,,Q4
International Journal of Whole Schooling,INTERNATIONAL JOURNAL OF WHOLE SCHOOLING,4,,Q4
INTERNATIONAL JOURNAL OF WILDLAND FIRE,INTERNATIONAL JOURNAL OF WILDLAND FIRE,3,,Q1
International Journal of Wine Business Research,INTERNATIONAL JOURNAL OF WINE BUSINESS RESEARCH,2,,Q1
International Journal of Wireless Information Networks,INTERNATIONAL JOURNAL OF WIRELESS INFORMATION NETWORKS,4,,Q4
International Journal of Womens Dermatology,INTERNATIONAL JOURNAL OF WOMENS DERMATOLOGY,,,Q2
International Journal of Womens Health,INTERNATIONAL JOURNAL OF WOMENS HEALTH,3,,Q1
International Journal of Womens Health and Reproduction Sciences,INTERNATIONAL JOURNAL OF WOMENS HEALTH AND REPRODUCTION SCIENCES,4,,Q4
International Journal of Work-Integrated Learning,INTERNATIONAL JOURNAL OF WORK INTEGRATED LEARNING,4,,Q2
International Journal of Workplace Health Management,INTERNATIONAL JOURNAL OF WORKPLACE HEALTH MANAGEMENT,3,,Q2
International Journal of Yoga,INTERNATIONAL JOURNAL OF YOGA,4,,Q4
International Journal on Artificial Intelligence Tools,INTERNATIONAL JOURNAL ON ARTIFICIAL INTELLIGENCE TOOLS,4,,Q4
International Journal on Digital Libraries,INTERNATIONAL JOURNAL ON DIGITAL LIBRARIES,4,,Q2
International Journal on Document Analysis and Recognition,INTERNATIONAL JOURNAL ON DOCUMENT ANALYSIS AND RECOGNITION,3,,Q3
International Journal on Information Technologies and Security,INTERNATIONAL JOURNAL ON INFORMATION TECHNOLOGIES AND SECURITY,4,,Q4
International Journal on Minority and Group Rights,INTERNATIONAL JOURNAL ON MINORITY AND GROUP RIGHTS,4,,Q3
International Journal on Semantic Web and Information Systems,INTERNATIONAL JOURNAL ON SEMANTIC WEB AND INFORMATION SYSTEMS,2,,Q1
International Journal on Smart Sensing and Intelligent Systems,INTERNATIONAL JOURNAL ON SMART SENSING AND INTELLIGENT SYSTEMS,4,,Q4
International Journal on Software Tools for Technology Transfer,INTERNATIONAL JOURNAL ON SOFTWARE TOOLS FOR TECHNOLOGY TRANSFER,4,,Q3
International Journal on Studies in Education,INTERNATIONAL JOURNAL ON STUDIES IN EDUCATION,,,Q3
International Journal on Working Conditions,INTERNATIONAL JOURNAL ON WORKING CONDITIONS,4,,Q4
INTERNATIONAL LABOR AND WORKING-CLASS HISTORY,INTERNATIONAL LABOR AND WORKING CLASS HISTORY,3,,Q1
INTERNATIONAL LABOUR REVIEW,INTERNATIONAL LABOUR REVIEW,3,,Q1
International Maritime Health,INTERNATIONAL MARITIME HEALTH,4,,Q4
INTERNATIONAL MARKETING REVIEW,INTERNATIONAL MARKETING REVIEW,3,,Q2
INTERNATIONAL MATERIALS REVIEWS,INTERNATIONAL MATERIALS REVIEWS,1,Yes,Q1
INTERNATIONAL MATHEMATICS RESEARCH NOTICES,INTERNATIONAL MATHEMATICS RESEARCH NOTICES,2,,Q2
International Medical Case Reports Journal,INTERNATIONAL MEDICAL CASE REPORTS JOURNAL,4,,Q3
INTERNATIONAL MICROBIOLOGY,INTERNATIONAL MICROBIOLOGY,4,,Q3
INTERNATIONAL MIGRATION,INTERNATIONAL MIGRATION,3,,Q2
INTERNATIONAL MIGRATION REVIEW,INTERNATIONAL MIGRATION REVIEW,2,,Q1
International Multilingual Research Journal,INTERNATIONAL MULTILINGUAL RESEARCH JOURNAL,2,,Q1
International Nano Letters,INTERNATIONAL NANO LETTERS,4,,Q3
International Negotiation-A Journal of Theory and Practice,INTERNATIONAL NEGOTIATION A JOURNAL OF THEORY AND PRACTICE,4,,Q3
International Neurourology Journal,INTERNATIONAL NEUROUROLOGY JOURNAL,4,,Q2
INTERNATIONAL NURSING REVIEW,INTERNATIONAL NURSING REVIEW,2,,Q1
INTERNATIONAL OPHTHALMOLOGY,INTERNATIONAL OPHTHALMOLOGY,4,,Q3
INTERNATIONAL ORGANIZATION,INTERNATIONAL ORGANIZATION,1,Yes,Q1
International Organizations Law Review,INTERNATIONAL ORGANIZATIONS LAW REVIEW,4,,Q2
International Orthodontics,INTERNATIONAL ORTHODONTICS,3,,Q2
INTERNATIONAL ORTHOPAEDICS,INTERNATIONAL ORTHOPAEDICS,3,,Q2
International Peacekeeping,INTERNATIONAL PEACEKEEPING,2,,Q2
INTERNATIONAL PHILOSOPHICAL QUARTERLY,INTERNATIONAL PHILOSOPHICAL QUARTERLY,4,,
International Planning Studies,INTERNATIONAL PLANNING STUDIES,3,,Q4
INTERNATIONAL POLITICAL SCIENCE REVIEW,INTERNATIONAL POLITICAL SCIENCE REVIEW,2,,Q2
International Political Sociology,INTERNATIONAL POLITICAL SOCIOLOGY,1,Yes,Q1
International Politics,INTERNATIONAL POLITICS,3,,Q3
INTERNATIONAL POLYMER PROCESSING,INTERNATIONAL POLYMER PROCESSING,4,,Q3
