Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Revista Mexicana de Ciencias Politicas y Sociales,REVISTA MEXICANA DE CIENCIAS POLITICAS Y SOCIALES,4,,Q3
REVISTA MEXICANA DE FISICA,REVISTA MEXICANA DE FISICA,4,,Q3
Revista Mexicana de Ingenieria Quimica,REVISTA MEXICANA DE INGENIERIA QUIMICA,4,,Q3
Revista Mexicana de Neurociencia,REVISTA MEXICANA DE NEUROCIENCIA,4,,Q4
REVISTA MEXICANA DE PSICOLOGIA,REVISTA MEXICANA DE PSICOLOGIA,4,,
Revista Musical Chilena,REVISTA MUSICAL CHILENA,3,,
Revista MVZ Cordoba,REVISTA MVZ CORDOBA,4,,Q4
Revista Notas Historicas y Geograficas,REVISTA NOTAS HISTORICAS Y GEOGRAFICAS,4,,
Revista Numismatica Hecate,REVISTA NUMISMATICA HECATE,4,,
Revista Olhres,REVISTA OLHRES,4,,Q4
Revista on Line de Politica e Gestao Educacional,REVISTA ON LINE DE POLITICA E GESTAO EDUCACIONAL,4,,Q4
Revista ORL,REVISTA ORL,4,,Q4
REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH,REVISTA PANAMERICANA DE SALUD PUBLICA PAN AMERICAN JOURNAL OF PUBLIC HEALTH,4,,Q2
Revista Paulista de Pediatria,REVISTA PAULISTA DE PEDIATRIA,4,,Q2
Revista Pegada,REVISTA PEGADA,4,,Q4
Revista Pensamiento Americano,REVISTA PENSAMIENTO AMERICANO,4,,Q4
Revista Perseitas,REVISTA PERSEITAS,4,,
Revista Perspectiva Empresarial,REVISTA PERSPECTIVA EMPRESARIAL,4,,Q4
REVISTA PERUANA DE BIOLOGIA,REVISTA PERUANA DE BIOLOGIA,4,,Q4
Revista Peruana de Ginecologia y Obstetricia,REVISTA PERUANA DE GINECOLOGIA Y OBSTETRICIA,4,,Q4
Revista Peruana de Investigacion Educativa,REVISTA PERUANA DE INVESTIGACION EDUCATIVA,4,,Q4
Revista Peruana de Medicina Experimental y Salud Publica,REVISTA PERUANA DE MEDICINA EXPERIMENTAL Y SALUD PUBLICA,,,Q4
Revista Pistis & Praxis-Teologia e Pastoral,REVISTA PISTIS AND PRAXIS TEOLOGIA E PASTORAL,4,,
Revista Portuguesa de Cardiologia,REVISTA PORTUGUESA DE CARDIOLOGIA,4,,Q3
Revista Portuguesa de Endocrinologia Diabetes e Metabolismo,REVISTA PORTUGUESA DE ENDOCRINOLOGIA DIABETES E METABOLISMO,4,,
Revista Portuguesa de Estomatologia Medicina Dentaria e Cirurgia Maxilofacial,REVISTA PORTUGUESA DE ESTOMATOLOGIA MEDICINA DENTARIA E CIRURGIA MAXILOFACIAL,4,,Q4
Revista Portuguesa de Historia,REVISTA PORTUGUESA DE HISTORIA,4,,Q2
Revista Portuguesa de Investigacao Comportamental e Social,REVISTA PORTUGUESA DE INVESTIGACAO COMPORTAMENTAL E SOCIAL,4,,Q3
Revista Pos Ciencias Sociais,REVISTA POS CIENCIAS SOCIAIS,4,,Q4
Revista Praxis Educacional,REVISTA PRAXIS EDUCACIONAL,4,,Q4
Revista Publicaciones,REVISTA PUBLICACIONES,4,,Q4
Revista Ra Ximhai,REVISTA RA XIMHAI,4,,Q4
REVISTA REPUBLICANA,REVISTA REPUBLICANA,4,,Q4
Revista Romana de Materiale-Romanian Journal of Materials,REVISTA ROMANA DE MATERIALE ROMANIAN JOURNAL OF MATERIALS,4,,Q4
Revista Romana de Medicina de Laborator,REVISTA ROMANA DE MEDICINA DE LABORATOR,4,,Q4
Revista Romana de Medicina Veterinara,REVISTA ROMANA DE MEDICINA VETERINARA,4,,Q4
Revista Romaneasca Pentru Educatie Multidimensionala,REVISTA ROMANEASCA PENTRU EDUCATIE MULTIDIMENSIONALA,4,,Q4
Revista Rupturas,REVISTA RUPTURAS,4,,Q3
Revista SAAP,REVISTA SAAP,,,Q4
Revista San Gregorio,REVISTA SAN GREGORIO,4,,Q4
Revista Signos,REVISTA SIGNOS,4,,Q3
Revista sobre la Infancia y la Adolescencia,REVISTA SOBRE LA INFANCIA Y LA ADOLESCENCIA,4,,Q4
Revista Sonda-Investigacion y Docencia en Artes y Letras,REVISTA SONDA INVESTIGACION Y DOCENCIA EN ARTES Y LETRAS,4,,Q4
Revista Tecnologia e Sociedade,REVISTA TECNOLOGIA E SOCIEDADE,4,,Q4
Revista Tefros,REVISTA TEFROS,4,,Q4
Revista UNISCI,REVISTA UNISCI,4,,Q4
Revista Univap,REVISTA UNIVAP,4,,Q4
Revista Universidad Empresa,REVISTA UNIVERSIDAD EMPRESA,4,,Q4
Revista Universidad y Sociedad,REVISTA UNIVERSIDAD Y SOCIEDAD,4,,Q3
Revista Universitaria de Historia Militar,REVISTA UNIVERSITARIA DE HISTORIA MILITAR,4,,Q2
Revista Uruguaya de Historia Economica,REVISTA URUGUAYA DE HISTORIA ECONOMICA,4,,Q4
Revista Virtual de Estudos da Linguagem-ReVEL,REVISTA VIRTUAL DE ESTUDOS DA LINGUAGEM REVEL,4,,
Revista Virtual de Quimica,REVISTA VIRTUAL DE QUIMICA,4,,Q4
Revista Virtual Universidad Catolica del Norte,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,4,,Q3
Revista Vortex-Vortex Music Journal,REVISTA VORTEX VORTEX MUSIC JOURNAL,4,,
REVMAR-Revista Ciencias Marinas y Costeras,REVMAR REVISTA CIENCIAS MARINAS Y COSTERAS,4,,Q4
Revolutionary Russia,REVOLUTIONARY RUSSIA,3,,Q2
REVSTAT-Statistical Journal,REVSTAT STATISTICAL JOURNAL,4,,Q2
Revue Archeologique du Centre de la France,REVUE ARCHEOLOGIQUE DU CENTRE DE LA FRANCE,4,,
REVUE BIBLIQUE,REVUE BIBLIQUE,2,,
Revue Cirkevniho Prava-Church Law Review,REVUE CIRKEVNIHO PRAVA CHURCH LAW REVIEW,4,,
Revue d Anthropologie des Connaissances,REVUE D ANTHROPOLOGIE DES CONNAISSANCES,4,,Q3
REVUE D ECONOMIE POLITIQUE,REVUE D ECONOMIE POLITIQUE,4,,Q4
Revue d Economie Regionale et Urbaine,REVUE D ECONOMIE REGIONALE ET URBAINE,4,,Q4
REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE,REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE,4,,Q2
REVUE D ETUDES COMPARATIVES EST-OUEST,REVUE D ETUDES COMPARATIVES EST OUEST,4,,Q4
Revue d Etudes Tibetaines,REVUE D ETUDES TIBETAINES,4,,
Revue d Histoire des Mathematiques,REVUE D HISTOIRE DES MATHEMATIQUES,3,,Q4
Revue d Histoire des Sciences,REVUE D HISTOIRE DES SCIENCES,4,,Q4
REVUE D HISTOIRE DU THEATRE,REVUE D HISTOIRE DU THEATRE,4,,
REVUE D HISTOIRE ECCLESIASTIQUE,REVUE D HISTOIRE ECCLESIASTIQUE,4,,Q3
REVUE D HISTOIRE LITTERAIRE DE LA FRANCE,REVUE D HISTOIRE LITTERAIRE DE LA FRANCE,4,,
REVUE D HISTOIRE MODERNE ET CONTEMPORAINE,REVUE D HISTOIRE MODERNE ET CONTEMPORAINE,4,,Q2
Revue de Geographie Alpine-Journal of Alpine Research,REVUE DE GEOGRAPHIE ALPINE JOURNAL OF ALPINE RESEARCH,4,,Q4
REVUE DE L ART,REVUE DE L ART,4,,
REVUE DE L HISTOIRE DES RELIGIONS,REVUE DE L HISTOIRE DES RELIGIONS,3,,Q3
Revue de l IRES,REVUE DE L IRES,4,,Q4
REVUE DE LINGUISTIQUE ROMANE,REVUE DE LINGUISTIQUE ROMANE,3,,
REVUE DE MEDECINE INTERNE,REVUE DE MEDECINE INTERNE,4,,Q3
REVUE DE METAPHYSIQUE ET DE MORALE,REVUE DE METAPHYSIQUE ET DE MORALE,4,,
REVUE DE MICROPALEONTOLOGIE,REVUE DE MICROPALEONTOLOGIE,4,,Q4
REVUE DE MUSICOLOGIE,REVUE DE MUSICOLOGIE,3,,
Revue de Synthese,REVUE DE SYNTHESE,4,,Q3
Revue des Composites et des Materiaux Avances-Journal of Composite and Advanced Materials,REVUE DES COMPOSITES ET DES MATERIAUX AVANCES JOURNAL OF COMPOSITE AND ADVANCED MATERIALS,4,,Q4
REVUE DES ETUDES JUIVES,REVUE DES ETUDES JUIVES,4,,
REVUE DES LANGUES ROMANES,REVUE DES LANGUES ROMANES,4,,
REVUE DES MALADIES RESPIRATOIRES,REVUE DES MALADIES RESPIRATOIRES,4,,Q4
Revue des Mondes Musulmans et de la Mediterranee,REVUE DES MONDES MUSULMANS ET DE LA MEDITERRANEE,4,,Q4
REVUE DES MUSEES DE FRANCE-REVUE DU LOUVRE,REVUE DES MUSEES DE FRANCE REVUE DU LOUVRE,4,,
Revue des Sciences de l Education,REVUE DES SCIENCES DE L EDUCATION,4,,Q4
REVUE DES SCIENCES PHILOSOPHIQUES ET THEOLOGIQUES,REVUE DES SCIENCES PHILOSOPHIQUES ET THEOLOGIQUES,4,,
REVUE DU NORD,REVUE DU NORD,4,,Q4
REVUE ECONOMIQUE,REVUE ECONOMIQUE,4,,Q4
Revue Europeenne des Sciences Sociales,REVUE EUROPEENNE DES SCIENCES SOCIALES,4,,Q4
Revue Francaise d Allergologie,REVUE FRANCAISE D ALLERGOLOGIE,4,,Q4
REVUE FRANCAISE D ETUDES AMERICAINES,REVUE FRANCAISE D ETUDES AMERICAINES,4,,
REVUE FRANCAISE DE SOCIOLOGIE,REVUE FRANCAISE DE SOCIOLOGIE,4,,Q4
Revue General de Droit,REVUE GENERAL DE DROIT,4,,Q4
REVUE HISTORIQUE,REVUE HISTORIQUE,4,,Q1
Revue Internationale de Geomatique,REVUE INTERNATIONALE DE GEOMATIQUE,4,,Q4
REVUE INTERNATIONALE DE PHILOSOPHIE,REVUE INTERNATIONALE DE PHILOSOPHIE,4,,
Revue Internationale PME,REVUE INTERNATIONALE PME,4,,Q4
Revue Interventions Economiques-Papers in Political Economy,REVUE INTERVENTIONS ECONOMIQUES PAPERS IN POLITICAL ECONOMY,4,,Q4
Revue Italienne d'Etudes Francaises,REVUE ITALIENNE D ETUDES FRANCAISES,4,,
Revue LISA-LISA E-Journal,REVUE LISA LISA E JOURNAL,4,,
REVUE NEUROLOGIQUE,REVUE NEUROLOGIQUE,4,,Q3
REVUE PHILOSOPHIQUE DE LA FRANCE ET DE L ETRANGER,REVUE PHILOSOPHIQUE DE LA FRANCE ET DE L ETRANGER,4,,
REVUE PHILOSOPHIQUE DE LOUVAIN,REVUE PHILOSOPHIQUE DE LOUVAIN,4,,
REVUE ROMANE,REVUE ROMANE,3,,
REVUE ROUMAINE DE CHIMIE,REVUE ROUMAINE DE CHIMIE,4,,Q4
Revue Roumaine de Linguistique-Romanian Review of Linguistics,REVUE ROUMAINE DE LINGUISTIQUE ROMANIAN REVIEW OF LINGUISTICS,4,,Q4
REVUE ROUMAINE DE MATHEMATIQUES PURES ET APPLIQUEES,REVUE ROUMAINE DE MATHEMATIQUES PURES ET APPLIQUEES,4,,Q4
Revue Roumaine de Philosophie,REVUE ROUMAINE DE PHILOSOPHIE,4,,
Revue Roumaine des Sciences Techniques-Serie Electrotechnique et Energetique,REVUE ROUMAINE DES SCIENCES TECHNIQUES SERIE ELECTROTECHNIQUE ET ENERGETIQUE,4,,Q4
REVUE SCIENTIFIQUE ET TECHNIQUE-OFFICE INTERNATIONAL DES EPIZOOTIES,REVUE SCIENTIFIQUE ET TECHNIQUE OFFICE INTERNATIONAL DES EPIZOOTIES,4,,Q3
REVUE SUISSE DE ZOOLOGIE,REVUE SUISSE DE ZOOLOGIE,4,,Q4
REVUE THEOLOGIQUE DE LOUVAIN,REVUE THEOLOGIQUE DE LOUVAIN,4,,
RHEOLOGICA ACTA,RHEOLOGICA ACTA,3,,Q2
Rhetoric & Public Affairs,RHETORIC AND PUBLIC AFFAIRS,3,,Q3
Rhetoric Review,RHETORIC REVIEW,2,,
Rhetoric Society Quarterly,RHETORIC SOCIETY QUARTERLY,2,,Q3
RHETORICA-A JOURNAL OF THE HISTORY OF RHETORIC,RHETORICA A JOURNAL OF HISTORY OF RHETORIC,2,,Q2
RHEUMATIC DISEASE CLINICS OF NORTH AMERICA,RHEUMATIC DISEASE CLINICS OF NORTH AMERICA,4,,Q2
RHEUMATOLOGY,RHEUMATOLOGY,2,,Q1
Rheumatology Advances in Practice,RHEUMATOLOGY ADVANCES IN PRACTICE,4,,Q3
Rheumatology & Autoimmunity,RHEUMATOLOGY AND AUTOIMMUNITY,4,,Q4
Rheumatology and Immunology Research,RHEUMATOLOGY AND IMMUNOLOGY RESEARCH,,,Q2
Rheumatology and Therapy,RHEUMATOLOGY AND THERAPY,3,,Q2
RHEUMATOLOGY INTERNATIONAL,RHEUMATOLOGY INTERNATIONAL,3,,Q2
RHINOLOGY,RHINOLOGY,2,,Q1
Rhizomata-A Journal for Ancient Philosophy and Science,RHIZOMATA A JOURNAL FOR ANCIENT PHILOSOPHY AND SCIENCE,4,,
Rhizosphere,RHIZOSPHERE,3,,Q1
RHODORA,RHODORA,4,,Q4
Rhythmica-Revista Espanola de Metrica Comparada,RHYTHMICA REVISTA ESPANOLA DE METRICA COMPARADA,4,,
Ri Vista-Ricerche per la Progettazione del Paesaggio,RI VISTA RICERCHE PER LA PROGETTAZIONE DEL PAESAGGIO,4,,
RIBAGUA-Revista Iberoamericana del Agua,RIBAGUA REVISTA IBEROAMERICANA DEL AGUA,,,Q4
Rice,RICE,1,Yes,Q1
Rice Science,RICE SCIENCE,2,,Q1
RICERCHE DI MATEMATICA,RICERCHE DI MATEMATICA,4,,Q1
Ricerche di Psicologia,RICERCHE DI PSICOLOGIA,4,,Q4
Ricerche di S-Confine,RICERCHE DI S CONFINE,4,,
RICERCHE DI STORIA DELL ARTE,RICERCHE DI STORIA DELL ARTE,4,,
Ricerche di Storia Politica,RICERCHE DI STORIA POLITICA,4,,Q2
RICYDE-Revista Internacional de Ciencias del Deporte,RICYDE REVISTA INTERNACIONAL DE CIENCIAS DEL DEPORTE,4,,
RIDE-The Journal of Applied Theatre and Performance,RIDE JOURNAL OF APPLIED THEATRE AND PERFORMANCE,2,,Q4
RIE-Revista de Investigacion Educativa,RIE REVISTA DE INVESTIGACION EDUCATIVA,4,,Q2
RIED-Revista Iberoamericana de Educacion a Distancia,RIED REVISTA IBEROAMERICANA DE EDUCACION A DISTANCIA,3,,Q1
RIHA Journal,RIHA JOURNAL,4,,
Rijksmuseum Bulletin,RIJKSMUSEUM BULLETIN,3,,
RILCE-Revista de Filologia Hispanica,RILCE REVISTA DE FILOLOGIA HISPANICA,4,,Q4
RINASCIMENTO,RINASCIMENTO,4,,
Riset Geologi dan Pertambangan,RISET GEOLOGI DAN PERTAMBANGAN,4,,Q4
RISK ANALYSIS,RISK ANALYSIS,3,,Q1
Risk Hazards & Crisis in Public Policy,RISK HAZARDS AND CRISIS IN PUBLIC POLICY,4,,Q3
Risk Management-An International Journal,RISK MANAGEMENT AN INTERNATIONAL JOURNAL,4,,Q2
Risk Management and Healthcare Policy,RISK MANAGEMENT AND HEALTHCARE POLICY,3,,Q3
RISK MANAGEMENT AND INSURANCE REVIEW,RISK MANAGEMENT AND INSURANCE REVIEW,4,,Q3
Risks,RISKS,3,,Q3
RISUS-Journal on Innovation and Sustainability,RISUS JOURNAL ON INNOVATION AND SUSTAINABILITY,4,,Q4
Rita-Revista Indexada de Textos Academicos,RITA REVISTA INDEXADA DE TEXTOS ACADEMICOS,4,,
RIVAR-Revista Iberoamericana de Viticultura Agroindustria y Ruralidad,RIVAR REVISTA IBEROAMERICANA DE VITICULTURA AGROINDUSTRIA Y RURALIDAD,4,,Q1
RIVER RESEARCH AND APPLICATIONS,RIVER RESEARCH AND APPLICATIONS,4,,Q3
Rivista d Arte,RIVISTA D ARTE,4,,
RIVISTA DEL NUOVO CIMENTO,RIVISTA DEL NUOVO CIMENTO,2,,Q1
Rivista di Estetica,RIVISTA DI ESTETICA,4,,
Rivista di Filologia e di Istruzione Classica,RIVISTA DI FILOLOGIA E DI ISTRUZIONE CLASSICA,4,,
Rivista di Filosofia,RIVISTA DI FILOSOFIA,4,,
Rivista di Filosofia del Diritto-Journal of Legal Philosophy,RIVISTA DI FILOSOFIA DEL DIRITTO JOURNAL OF LEGAL PHILOSOPHY,4,,
RIVISTA DI FILOSOFIA NEO-SCOLASTICA,RIVISTA DI FILOSOFIA NEO SCOLASTICA,4,,
RIVISTA DI LETTERATURA ITALIANA,RIVISTA DI LETTERATURA ITALIANA,4,,
RIVISTA DI LETTERATURA STORIOGRAFICA ITALIANA,RIVISTA DI LETTERATURA STORIOGRAFICA ITALIANA,4,,Q4
RIVISTA DI LETTERATURE MODERNE E COMPARATE,RIVISTA DI LETTERATURE MODERNE E COMPARATE,4,,
Rivista di Matematica della Universita di Parma,RIVISTA DI MATEMATICA DELLA UNIVERSITA DI PARMA,4,,Q4
Rivista di Psichiatria,RIVISTA DI PSICHIATRIA,4,,Q4
Rivista di Psicolinguistica Applicata-Journal of Applied Psycholinguistics,RIVISTA DI PSICOLINGUISTICA APPLICATA JOURNAL OF APPLIED PSYCHOLINGUISTICS,4,,Q4
Rivista di Psicologia dell Emergenza e dell Assistenza Umanitaria,RIVISTA DI PSICOLOGIA DELL EMERGENZA E DELL ASSISTENZA UMANITARIA,4,,Q4
RIVISTA DI STORIA DELLA FILOSOFIA,RIVISTA DI STORIA DELLA FILOSOFIA,4,,
RIVISTA DI STORIA E LETTERATURA RELIGIOSA,RIVISTA DI STORIA E LETTERATURA RELIGIOSA,4,,
Rivista Internazionale di Filosofia e Psicologia,RIVISTA INTERNAZIONALE DI FILOSOFIA E PSICOLOGIA,4,,Q4
Rivista Italiana delle Sostanze Grasse,RIVISTA ITALIANA DELLE SOSTANZE GRASSE,4,,Q4
Rivista Italiana di Filosofia del Linguaggio,RIVISTA ITALIANA DI FILOSOFIA DEL LINGUAGGIO,4,,
RIVISTA ITALIANA DI MUSICOLOGIA,RIVISTA ITALIANA DI MUSICOLOGIA,3,,
RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA,RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA,3,,Q1
Rivista Storica Dell Antichita,RIVISTA STORICA DELL ANTICHITA,4,,Q4
RIVISTA STORICA ITALIANA,RIVISTA STORICA ITALIANA,3,,Q3
RLA-Revista de Linguistica Teorica y Aplicada,RLA REVISTA DE LINGUISTICA TEORICA Y APLICADA,4,,Q3
RLC-REVUE DE LITTERATURE COMPAREE,RLC REVUE DE LITTERATURE COMPAREE,4,,
RMD Open,RMD OPEN,2,Yes,Q1
RMS-Research in Mathematics & Statistics,RMS RESEARCH IN MATHEMATICS AND STATISTICS,4,,
RNA,RNA,3,,Q1
RNA Biology,RNA BIOLOGY,3,,Q2
Road Materials and Pavement Design,ROAD MATERIALS AND PAVEMENT DESIGN,3,,Q2
Roads and Bridges-Drogi i Mosty,ROADS AND BRIDGES DROGI I MOSTY,4,,Q4
ROBOMECH Journal,ROBOMECH JOURNAL,4,,Q3
Robotic Intelligence and Automation,ROBOTIC INTELLIGENCE AND AUTOMATION,4,,Q2
ROBOTICA,ROBOTICA,4,,Q3
Robotics,ROBOTICS,4,,Q2
ROBOTICS AND AUTONOMOUS SYSTEMS,ROBOTICS AND AUTONOMOUS SYSTEMS,2,,Q1
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOTICS AND COMPUTER INTEGRATED MANUFACTURING,1,Yes,Q1
Rock and Soil Mechanics,ROCK AND SOIL MECHANICS,2,,Q3
Rock Art Research,ROCK ART RESEARCH,1,Yes,
ROCK MECHANICS AND ROCK ENGINEERING,ROCK MECHANICS AND ROCK ENGINEERING,1,Yes,Q1
Rock Mechanics Bulletin,ROCK MECHANICS BULLETIN,4,,Q1
ROCKY MOUNTAIN JOURNAL OF MATHEMATICS,ROCKY MOUNTAIN JOURNAL OF MATHEMATICS,4,,Q2
Rocznik Ochrona Srodowiska,ROCZNIK OCHRONA SRODOWISKA,4,,Q4
Roczniki Humanistyczne,ROCZNIKI HUMANISTYCZNE,4,,
Roeper Review-A Journal on Gifted Education,ROEPER REVIEW A JOURNAL ON GIFTED EDUCATION,3,,Q4
ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN,ROFO FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN,4,,Q3
ROMANCE NOTES,ROMANCE NOTES,4,,
ROMANCE PHILOLOGY,ROMANCE PHILOLOGY,4,,
ROMANCE QUARTERLY,ROMANCE QUARTERLY,3,,
Romance Studies,ROMANCE STUDIES,4,,
Romani Studies,ROMANI STUDIES,4,,Q4
Romanian Agricultural Research,ROMANIAN AGRICULTURAL RESEARCH,4,,Q3
Romanian Astronomical Journal,ROMANIAN ASTRONOMICAL JOURNAL,4,,Q4
Romanian Journal of Acoustics and Vibration,ROMANIAN JOURNAL OF ACOUSTICS AND VIBRATION,4,,Q3
Romanian Journal of Communication and Public Relations,ROMANIAN JOURNAL OF COMMUNICATION AND PUBLIC RELATIONS,4,,Q4
Romanian Journal of Economic Forecasting,ROMANIAN JOURNAL OF ECONOMIC FORECASTING,4,,Q3
Romanian Journal of European Affairs,ROMANIAN JOURNAL OF EUROPEAN AFFAIRS,4,,Q3
Romanian Journal of Information Science and Technology,ROMANIAN JOURNAL OF INFORMATION SCIENCE AND TECHNOLOGY,4,,Q1
Romanian Journal of Information Technology and Automatic Control-Revista Romana de Informatica si Automatica,ROMANIAN JOURNAL OF INFORMATION TECHNOLOGY AND AUTOMATIC CONTROL REVISTA ROMANA DE INFORMATICA SI AUTOMATICA,4,,Q4
Romanian Journal of Internal Medicine,ROMANIAN JOURNAL OF INTERNAL MEDICINE,4,,Q3
Romanian Journal of Military Medicine,ROMANIAN JOURNAL OF MILITARY MEDICINE,4,,Q3
Romanian Journal of Morphology and Embryology,ROMANIAN JOURNAL OF MORPHOLOGY AND EMBRYOLOGY,4,,Q4
Romanian Journal of Oral Rehabilitation,ROMANIAN JOURNAL OF ORAL REHABILITATION,4,,Q3
Romanian Journal of Physics,ROMANIAN JOURNAL OF PHYSICS,4,,Q2
Romanian Journal of Political Science,ROMANIAN JOURNAL OF POLITICAL SCIENCE,4,,Q4
Romanian Journal of Transport Infrastructure,ROMANIAN JOURNAL OF TRANSPORT INFRASTRUCTURE,4,,Q4
Romanian Reports in Physics,ROMANIAN REPORTS IN PHYSICS,4,,Q2
Romanian Statistical Review,ROMANIAN STATISTICAL REVIEW,4,,Q4
Romanic Review,ROMANIC REVIEW,4,,
Romanica Olomucensia,ROMANICA OLOMUCENSIA,4,,
ROMANISCHE FORSCHUNGEN,ROMANISCHE FORSCHUNGEN,4,,
ROMANISTISCHE ZEITSCHRIFT FUR LITERATURGESCHICHTE-CAHIERS D HISTOIRE DES LITTERATURES ROMANES,ROMANISTISCHE ZEITSCHRIFT FUR LITERATURGESCHICHTE CAHIERS D HISTOIRE DES LITTERATURES ROMANES,4,,
Romanticism,ROMANTICISM,2,,
ROMANTISME,ROMANTISME,4,,
Romische Quartalschrift fur Christliche Altertumskunde und Kirchengeschichte,ROMISCHE QUARTALSCHRIFT FUR CHRISTLICHE ALTERTUMSKUNDE UND KIRCHENGESCHICHTE,3,,
Rorschachiana,RORSCHACHIANA,,,Q3
Rosa dos Ventos-Turismo e Hospitalidade,ROSA DOS VENTOS TURISMO E HOSPITALIDADE,4,,Q4
Rossiiskaya Arkheologiya,ROSSIISKAYA ARKHEOLOGIYA,4,,
Rossiiskaya Istoriya,ROSSIISKAYA ISTORIYA,4,,Q2
Rossiiskii Zhurnal Menedzhmenta-Russian Management Journal,ROSSIISKII ZHURNAL MENEDZHMENTA RUSSIAN MANAGEMENT JOURNAL,4,,Q4
Royal Society Open Science,ROYAL SOCIETY OPEN SCIENCE,3,,Q2
RqR Enfermeria Comunitaria,RQR ENFERMERIA COMUNITARIA,4,,Q4
RSC Advances,RSC ADVANCES,3,,Q2
RSC Chemical Biology,RSC CHEMICAL BIOLOGY,4,,Q2
RSC Medicinal Chemistry,RSC MEDICINAL CHEMISTRY,3,,Q2
RSC Sustainability,RSC SUSTAINABILITY,,,Q2
RSF-The Russell Sage Journal of the Social Sciences,RSF RUSSELL SAGE JOURNAL OF SOCIAL SCIENCES,2,Yes,Q1
RTH-Research Trends in Humanities Education & Philosophy,RTH RESEARCH TRENDS IN HUMANITIES EDUCATION AND PHILOSOPHY,4,,
RUBBER CHEMISTRY AND TECHNOLOGY,RUBBER CHEMISTRY AND TECHNOLOGY,4,,Q4
Ruch Prawniczy Ekonomiczny i Socjologiczny,RUCH PRAWNICZY EKONOMICZNY I SOCJOLOGICZNY,,,Q3
Rudarsko-Geolosko-Naftni Zbornik,RUDARSKO GEOLOSKO NAFTNI ZBORNIK,4,,Q3
Rudn Journal of Russian History,RUDN JOURNAL OF RUSSIAN HISTORY,4,,Q3
RUDN Journal of Sociology-Vestnik Rossiiskogo Universiteta Druzhby Narodov Seriya Sotsiologiya,RUDN JOURNAL OF SOCIOLOGY VESTNIK ROSSIISKOGO UNIVERSITETA DRUZHBY NARODOV SERIYA SOTSIOLOGIYA,4,,Q4
Rukopysna ta Knyzhkova Spadshchyna Ukrainy-Manuscript and Book Heritage of Ukraine,RUKOPYSNA TA KNYZHKOVA SPADSHCHYNA UKRAINY MANUSCRIPT AND BOOK HERITAGE OF UKRAINE,4,,Q2
Ruminants,RUMINANTS,,,Q3
Rupkatha Journal on Interdisciplinary Studies in Humanities,RUPKATHA JOURNAL ON INTERDISCIPLINARY STUDIES IN HUMANITIES,4,,
Rural and Remote Health,RURAL AND REMOTE HEALTH,4,,Q2
Rural Extension and Innovation Systems Journal,RURAL EXTENSION AND INNOVATION SYSTEMS JOURNAL,4,,Q3
Rural History-Economy Society Culture,RURAL HISTORY ECONOMY SOCIETY CULTURE,4,,Q1
Rural Society,RURAL SOCIETY,4,,Q3
RURAL SOCIOLOGY,RURAL SOCIOLOGY,3,,Q2
Rural Special Education Quarterly,RURAL SPECIAL EDUCATION QUARTERLY,4,,Q4
Rural Theology-International Ecumencial and Interdisciplinary Perspectives,RURAL THEOLOGY INTERNATIONAL ECUMENCIAL AND INTERDISCIPLINARY PERSPECTIVES,3,,
RUSI Journal,RUSI JOURNAL,4,,Q4
Rusin,RUSIN,3,,Q2
RUSSELL-THE JOURNAL OF THE BERTRAND RUSSELL STUDIES,RUSSELL JOURNAL OF BERTRAND RUSSELL STUDIES,3,,
RUSSIAN CHEMICAL BULLETIN,RUSSIAN CHEMICAL BULLETIN,3,,
RUSSIAN CHEMICAL REVIEWS,RUSSIAN CHEMICAL REVIEWS,2,,Q1
Russian Geology and Geophysics,RUSSIAN GEOLOGY AND GEOPHYSICS,4,,Q4
RUSSIAN HISTORY-HISTOIRE RUSSE,RUSSIAN HISTORY HISTOIRE RUSSE,4,,Q2
RUSSIAN JOURNAL OF APPLIED CHEMISTRY,RUSSIAN JOURNAL OF APPLIED CHEMISTRY,4,,Q4
Russian Journal of Biological Invasions,RUSSIAN JOURNAL OF BIOLOGICAL INVASIONS,4,,Q4
RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY,RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY,4,,Q3
Russian Journal of Building Construction and Architecture,RUSSIAN JOURNAL OF BUILDING CONSTRUCTION AND ARCHITECTURE,4,,Q4
RUSSIAN JOURNAL OF COORDINATION CHEMISTRY,RUSSIAN JOURNAL OF COORDINATION CHEMISTRY,4,,Q4
