Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
CLINICAL IMMUNOLOGY,CLINICAL IMMUNOLOGY,3,,Q2
Clinical Implant Dentistry and Related Research,CLINICAL IMPLANT DENTISTRY AND RELATED RESEARCH,2,,Q1
CLINICAL INFECTIOUS DISEASES,CLINICAL INFECTIOUS DISEASES,2,Yes,Q1
Clinical Interventions in Aging,CLINICAL INTERVENTIONS IN AGING,2,,Q2
Clinical Journal of the American Society of Nephrology,CLINICAL JOURNAL OF AMERICAN SOCIETY OF NEPHROLOGY,1,Yes,Q1
Clinical Journal of Gastroenterology,CLINICAL JOURNAL OF GASTROENTEROLOGY,4,,Q4
Clinical Journal of Oncology Nursing,CLINICAL JOURNAL OF ONCOLOGY NURSING,4,,Q3
CLINICAL JOURNAL OF PAIN,CLINICAL JOURNAL OF PAIN,2,,Q1
CLINICAL JOURNAL OF SPORT MEDICINE,CLINICAL JOURNAL OF SPORT MEDICINE,3,,Q2
Clinical Kidney Journal,CLINICAL KIDNEY JOURNAL,3,,Q1
Clinical Laboratory,CLINICAL LABORATORY,4,,Q4
Clinical Lactation,CLINICAL LACTATION,4,,Q4
CLINICAL LINGUISTICS & PHONETICS,CLINICAL LINGUISTICS AND PHONETICS,4,,Q2
Clinical Lung Cancer,CLINICAL LUNG CANCER,3,,Q2
Clinical Lymphoma Myeloma & Leukemia,CLINICAL LYMPHOMA MYELOMA AND LEUKEMIA,4,,Q2
Clinical Management Issues,CLINICAL MANAGEMENT ISSUES,4,,Q4
CLINICAL MEDICINE,CLINICAL MEDICINE,4,,Q1
Clinical Medicine & Research,CLINICAL MEDICINE AND RESEARCH,4,,Q2
Clinical Medicine Insights-Arthritis and Musculoskeletal Disorders,CLINICAL MEDICINE INSIGHTS ARTHRITIS AND MUSCULOSKELETAL DISORDERS,4,,Q2
Clinical Medicine Insights-Cardiology,CLINICAL MEDICINE INSIGHTS CARDIOLOGY,4,,Q2
Clinical Medicine Insights-Case Reports,CLINICAL MEDICINE INSIGHTS CASE REPORTS,4,,Q3
Clinical Medicine Insights-Circulatory Respiratory and Pulmonary Medicine,CLINICAL MEDICINE INSIGHTS CIRCULATORY RESPIRATORY AND PULMONARY MEDICINE,,,Q4
Clinical Medicine Insights-Endocrinology and Diabetes,CLINICAL MEDICINE INSIGHTS ENDOCRINOLOGY AND DIABETES,3,,Q2
Clinical Medicine Insights-Oncology,CLINICAL MEDICINE INSIGHTS ONCOLOGY,4,,Q3
Clinical Medicine Insights-Pediatrics,CLINICAL MEDICINE INSIGHTS PEDIATRICS,4,,Q3
CLINICAL MICROBIOLOGY AND INFECTION,CLINICAL MICROBIOLOGY AND INFECTION,2,Yes,Q1
CLINICAL MICROBIOLOGY REVIEWS,CLINICAL MICROBIOLOGY REVIEWS,1,Yes,Q1
CLINICAL NEPHROLOGY,CLINICAL NEPHROLOGY,4,,Q4
CLINICAL NEUROLOGY AND NEUROSURGERY,CLINICAL NEUROLOGY AND NEUROSURGERY,4,,Q2
CLINICAL NEUROPATHOLOGY,CLINICAL NEUROPATHOLOGY,4,,Q4
CLINICAL NEUROPHARMACOLOGY,CLINICAL NEUROPHARMACOLOGY,4,,Q4
CLINICAL NEUROPHYSIOLOGY,CLINICAL NEUROPHYSIOLOGY,3,,Q1
Clinical Neurophysiology Practice,CLINICAL NEUROPHYSIOLOGY PRACTICE,4,,Q3
Clinical Neuropsychiatry,CLINICAL NEUROPSYCHIATRY,4,,Q2
CLINICAL NEUROPSYCHOLOGIST,CLINICAL NEUROPSYCHOLOGIST,3,,Q2
Clinical Neuroradiology,CLINICAL NEURORADIOLOGY,3,,Q2
CLINICAL NUCLEAR MEDICINE,CLINICAL NUCLEAR MEDICINE,3,,Q1
Clinical Nurse Specialist,CLINICAL NURSE SPECIALIST,4,,Q4
Clinical Nursing Research,CLINICAL NURSING RESEARCH,4,,Q2
CLINICAL NUTRITION,CLINICAL NUTRITION,1,Yes,Q1
Clinical Nutrition ESPEN,CLINICAL NUTRITION ESPEN,3,,Q3
Clinical Obesity,CLINICAL OBESITY,4,,Q3
CLINICAL OBSTETRICS AND GYNECOLOGY,CLINICAL OBSTETRICS AND GYNECOLOGY,4,,Q3
CLINICAL ONCOLOGY,CLINICAL ONCOLOGY,3,,Q2
Clinical Ophthalmology,CLINICAL OPHTHALMOLOGY,4,,Q2
Clinical Optometry,CLINICAL OPTOMETRY,4,,Q3
CLINICAL ORAL IMPLANTS RESEARCH,CLINICAL ORAL IMPLANTS RESEARCH,1,Yes,Q1
Clinical Oral Investigations,CLINICAL ORAL INVESTIGATIONS,2,,Q1
CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,2,Yes,Q1
CLINICAL OTOLARYNGOLOGY,CLINICAL OTOLARYNGOLOGY,4,,Q2
Clinical Parkinsonism & Related Disorders,CLINICAL PARKINSONISM AND RELATED DISORDERS,4,,Q3
Clinical Pathology,CLINICAL PATHOLOGY,4,,Q3
Clinical Pediatric Endocrinology,CLINICAL PEDIATRIC ENDOCRINOLOGY,4,,Q4
CLINICAL PEDIATRICS,CLINICAL PEDIATRICS,4,,Q4
CLINICAL PHARMACOKINETICS,CLINICAL PHARMACOKINETICS,2,,Q1
Clinical Pharmacology-Advances and Applications,CLINICAL PHARMACOLOGY ADVANCES AND APPLICATIONS,4,,Q3
CLINICAL PHARMACOLOGY & THERAPEUTICS,CLINICAL PHARMACOLOGY AND THERAPEUTICS,2,,Q1
Clinical Pharmacology in Drug Development,CLINICAL PHARMACOLOGY IN DRUG DEVELOPMENT,4,,Q3
CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING,CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING,4,,Q4
Clinical Practice in Pediatric Psychology,CLINICAL PRACTICE IN PEDIATRIC PSYCHOLOGY,4,,Q4
Clinical Proteomics,CLINICAL PROTEOMICS,3,,Q2
Clinical Psychological Science,CLINICAL PSYCHOLOGICAL SCIENCE,2,,Q1
Clinical Psychologist,CLINICAL PSYCHOLOGIST,4,,Q3
CLINICAL PSYCHOLOGY & PSYCHOTHERAPY,CLINICAL PSYCHOLOGY AND PSYCHOTHERAPY,3,,Q2
Clinical Psychology and Special Education,CLINICAL PSYCHOLOGY AND SPECIAL EDUCATION,4,,Q4
Clinical Psychology in Europe,CLINICAL PSYCHOLOGY IN EUROPE,,,Q2
CLINICAL PSYCHOLOGY REVIEW,CLINICAL PSYCHOLOGY REVIEW,1,Yes,Q1
CLINICAL PSYCHOLOGY-SCIENCE AND PRACTICE,CLINICAL PSYCHOLOGY SCIENCE AND PRACTICE,2,,Q1
Clinical Psychopharmacology and Neuroscience,CLINICAL PSYCHOPHARMACOLOGY AND NEUROSCIENCE,4,,Q2
CLINICAL RADIOLOGY,CLINICAL RADIOLOGY,4,,Q3
CLINICAL REHABILITATION,CLINICAL REHABILITATION,3,,Q1
Clinical Research in Cardiology,CLINICAL RESEARCH IN CARDIOLOGY,2,,Q1
Clinical Respiratory Journal,CLINICAL RESPIRATORY JOURNAL,4,,Q2
CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY,CLINICAL REVIEWS IN ALLERGY AND IMMUNOLOGY,1,Yes,Q1
Clinical Reviews in Bone and Mineral Metabolism,CLINICAL REVIEWS IN BONE AND MINERAL METABOLISM,4,,Q3
CLINICAL RHEUMATOLOGY,CLINICAL RHEUMATOLOGY,3,,Q2
CLINICAL SCIENCE,CLINICAL SCIENCE,2,,Q1
Clinical Simulation in Nursing,CLINICAL SIMULATION IN NURSING,3,,Q1
Clinical Social Work and Health Intervention,CLINICAL SOCIAL WORK AND HEALTH INTERVENTION,4,,Q4
CLINICAL SOCIAL WORK JOURNAL,CLINICAL SOCIAL WORK JOURNAL,3,,Q2
Clinical Spine Surgery,CLINICAL SPINE SURGERY,4,,Q3
CLINICAL SUPERVISOR,CLINICAL SUPERVISOR,3,,Q4
Clinical Teacher,CLINICAL TEACHER,4,,Q4
CLINICAL THERAPEUTICS,CLINICAL THERAPEUTICS,4,,Q2
CLINICAL TOXICOLOGY,CLINICAL TOXICOLOGY,3,,Q2
CLINICAL TRANSPLANTATION,CLINICAL TRANSPLANTATION,4,,Q2
Clinical Trials,CLINICAL TRIALS,3,,Q3
ClinicoEconomics and Outcomes Research,CLINICOECONOMICS AND OUTCOMES RESEARCH,4,,Q2
Clinics,CLINICS,4,,Q1
Clinics and Practice,CLINICS AND PRACTICE,4,,Q2
Clinics and Research in Hepatology and Gastroenterology,CLINICS AND RESEARCH IN HEPATOLOGY AND GASTROENTEROLOGY,4,,Q3
CLINICS IN CHEST MEDICINE,CLINICS IN CHEST MEDICINE,3,,Q1
Clinics in Colon and Rectal Surgery,CLINICS IN COLON AND RECTAL SURGERY,4,,Q3
CLINICS IN DERMATOLOGY,CLINICS IN DERMATOLOGY,4,,Q2
CLINICS IN GERIATRIC MEDICINE,CLINICS IN GERIATRIC MEDICINE,3,,Q2
CLINICS IN LABORATORY MEDICINE,CLINICS IN LABORATORY MEDICINE,4,,Q3
Clinics in Liver Disease,CLINICS IN LIVER DISEASE,4,,Q1
Clinics in Orthopedic Surgery,CLINICS IN ORTHOPEDIC SURGERY,3,,Q2
CLINICS IN PERINATOLOGY,CLINICS IN PERINATOLOGY,2,,Q1
CLINICS IN PLASTIC SURGERY,CLINICS IN PLASTIC SURGERY,3,,Q2
Clinics in Podiatric Medicine and Surgery,CLINICS IN PODIATRIC MEDICINE AND SURGERY,4,,Q4
Clinics in Shoulder and Elbow,CLINICS IN SHOULDER AND ELBOW,3,,Q3
CLINICS IN SPORTS MEDICINE,CLINICS IN SPORTS MEDICINE,4,,Q3
CLIO-A JOURNAL OF LITERATURE HISTORY AND THE PHILOSOPHY OF HISTORY,CLIO A JOURNAL OF LITERATURE HISTORY AND PHILOSOPHY OF HISTORY,4,,Q2
Clio America,CLIO AMERICA,4,,Q4
Cliometrica,CLIOMETRICA,1,Yes,Q1
Clocks & Sleep,CLOCKS AND SLEEP,4,,Q3
Clothing and Textiles Research Journal,CLOTHING AND TEXTILES RESEARCH JOURNAL,4,,Q2
Clothing Cultures,CLOTHING CULTURES,4,,
Cluster Computing-The Journal of Networks Software Tools and Applications,CLUSTER COMPUTING JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,3,,Q1
CMC-Computers Materials & Continua,CMC COMPUTERS MATERIALS AND CONTINUA,4,,Q3
CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES,CMES COMPUTER MODELING IN ENGINEERING AND SCIENCES,4,,Q1
CNS & Neurological Disorders-Drug Targets,CNS AND NEUROLOGICAL DISORDERS DRUG TARGETS,4,,Q2
CNS DRUGS,CNS DRUGS,1,Yes,Q1
CNS Neuroscience & Therapeutics,CNS NEUROSCIENCE AND THERAPEUTICS,2,,Q1
CNS SPECTRUMS,CNS SPECTRUMS,3,,Q1
Co-herencia,CO HERENCIA,4,,
Coaching-An International Journal of Theory Research and Practice,COACHING AN INTERNATIONAL JOURNAL OF THEORY RESEARCH AND PRACTICE,4,,Q3
COASTAL ENGINEERING,COASTAL ENGINEERING,2,,Q1
COASTAL ENGINEERING JOURNAL,COASTAL ENGINEERING JOURNAL,4,,Q3
COASTAL MANAGEMENT,COASTAL MANAGEMENT,4,,Q3
Coatings,COATINGS,3,,Q2
COCHLEAR IMPLANTS INTERNATIONAL,COCHLEAR IMPLANTS INTERNATIONAL,4,,Q3
Cochrane Database of Systematic Reviews,COCHRANE DATABASE OF SYSTEMATIC REVIEWS,2,Yes,Q1
CoDAS,CODAS,4,,Q4
CoDesign-International Journal of CoCreation in Design and the Arts,CODESIGN INTERNATIONAL JOURNAL OF COCREATION IN DESIGN AND ARTS,1,Yes,
Codex Aquilarensis,CODEX AQUILARENSIS,4,,
Codrul Cosminului,CODRUL COSMINULUI,4,,Q3
Cogent Arts & Humanities,COGENT ARTS AND HUMANITIES,2,,
Cogent Business & Management,COGENT BUSINESS AND MANAGEMENT,4,,Q2
Cogent Economics & Finance,COGENT ECONOMICS AND FINANCE,3,,Q1
Cogent Education,COGENT EDUCATION,4,,Q2
Cogent Engineering,COGENT ENGINEERING,4,,Q2
Cogent Food & Agriculture,COGENT FOOD AND AGRICULTURE,4,,Q2
Cogent Psychology,COGENT PSYCHOLOGY,4,,Q2
Cogent Social Sciences,COGENT SOCIAL SCIENCES,4,,Q2
CogniTextes,COGNITEXTES,4,,Q4
Cognition,COGNITION,2,Yes,Q1
COGNITION & EMOTION,COGNITION AND EMOTION,3,,Q2
COGNITION AND INSTRUCTION,COGNITION AND INSTRUCTION,2,,Q2
Cognition Technology & Work,COGNITION TECHNOLOGY AND WORK,3,,Q2
COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE,COGNITIVE AFFECTIVE AND BEHAVIORAL NEUROSCIENCE,3,,Q2
Cognitive and Behavioral Neurology,COGNITIVE AND BEHAVIORAL NEUROLOGY,4,,Q3
COGNITIVE AND BEHAVIORAL PRACTICE,COGNITIVE AND BEHAVIORAL PRACTICE,3,,Q1
Cognitive Behaviour Therapist,COGNITIVE BEHAVIOUR THERAPIST,4,,Q2
COGNITIVE BEHAVIOUR THERAPY,COGNITIVE BEHAVIOUR THERAPY,2,,Q1
Cognitive Computation,COGNITIVE COMPUTATION,3,,Q1
Cognitive Computation and Systems,COGNITIVE COMPUTATION AND SYSTEMS,4,,Q4
COGNITIVE DEVELOPMENT,COGNITIVE DEVELOPMENT,3,,Q3
Cognitive Linguistic Studies,COGNITIVE LINGUISTIC STUDIES,3,,Q4
COGNITIVE LINGUISTICS,COGNITIVE LINGUISTICS,1,Yes,Q2
Cognitive Neurodynamics,COGNITIVE NEURODYNAMICS,4,,Q2
Cognitive Neuropsychiatry,COGNITIVE NEUROPSYCHIATRY,4,,Q4
COGNITIVE NEUROPSYCHOLOGY,COGNITIVE NEUROPSYCHOLOGY,3,,Q3
Cognitive Neuroscience,COGNITIVE NEUROSCIENCE,4,,Q3
Cognitive Processing,COGNITIVE PROCESSING,4,,Q4
COGNITIVE PSYCHOLOGY,COGNITIVE PSYCHOLOGY,1,Yes,Q1
Cognitive Research-Principles and Implications,COGNITIVE RESEARCH PRINCIPLES AND IMPLICATIONS,2,,Q1
COGNITIVE SCIENCE,COGNITIVE SCIENCE,2,Yes,Q2
Cognitive Semantics,COGNITIVE SEMANTICS,3,,Q2
Cognitive Studies-Etudes Cognitives,COGNITIVE STUDIES ETUDES COGNITIVES,3,,
Cognitive Systems Research,COGNITIVE SYSTEMS RESEARCH,4,,Q2
COGNITIVE THERAPY AND RESEARCH,COGNITIVE THERAPY AND RESEARCH,3,,Q2
COKE AND CHEMISTRY,COKE AND CHEMISTRY,4,,Q4
COLD REGIONS SCIENCE AND TECHNOLOGY,COLD REGIONS SCIENCE AND TECHNOLOGY,2,,Q1
Cold Spring Harbor Perspectives in Biology,COLD SPRING HARBOR PERSPECTIVES IN BIOLOGY,1,Yes,Q1
Cold Spring Harbor Perspectives in Medicine,COLD SPRING HARBOR PERSPECTIVES IN MEDICINE,2,,Q1
Cold War History,COLD WAR HISTORY,3,,Q2
COLEOPTERISTS BULLETIN,COLEOPTERISTS BULLETIN,4,,Q3
Collabra-Psychology,COLLABRA PSYCHOLOGY,3,,Q1
Collagen and Leather,COLLAGEN AND LEATHER,,,Q1
Collectanea Christiana Orientalia,COLLECTANEA CHRISTIANA ORIENTALIA,3,,
Collectanea Mathematica,COLLECTANEA MATHEMATICA,3,,Q3
Collection and Curation,COLLECTION AND CURATION,4,,Q3
Collection Management,COLLECTION MANAGEMENT,4,,Q3
Collectivus-Revista de Ciencias Sociales,COLLECTIVUS REVISTA DE CIENCIAS SOCIALES,4,,Q4
COLLEGE & RESEARCH LIBRARIES,COLLEGE AND RESEARCH LIBRARIES,3,,Q2
College & Undergraduate Libraries,COLLEGE AND UNDERGRADUATE LIBRARIES,4,,Q3
COLLEGE COMPOSITION AND COMMUNICATION,COLLEGE COMPOSITION AND COMMUNICATION,4,,
COLLEGE ENGLISH,COLLEGE ENGLISH,3,,
COLLEGE LITERATURE,COLLEGE LITERATURE,4,,
Collegian,COLLEGIAN,4,,Q2
Collnet Journal of Scientometrics and Information Management,COLLNET JOURNAL OF SCIENTOMETRICS AND INFORMATION MANAGEMENT,4,,Q3
Colloid and Interface Science Communications,COLLOID AND INTERFACE SCIENCE COMMUNICATIONS,3,,Q2
COLLOID AND POLYMER SCIENCE,COLLOID AND POLYMER SCIENCE,3,,Q3
COLLOID JOURNAL,COLLOID JOURNAL,4,,Q4
Colloids and Interfaces,COLLOIDS AND INTERFACES,4,,Q3
COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,COLLOIDS AND SURFACES A PHYSICOCHEMICAL AND ENGINEERING ASPECTS,2,,Q2
COLLOIDS AND SURFACES B-BIOINTERFACES,COLLOIDS AND SURFACES B BIOINTERFACES,2,,Q1
COLLOQUIA GERMANICA,COLLOQUIA GERMANICA,4,,
Colloquia Humanistica,COLLOQUIA HUMANISTICA,4,,
COLLOQUIUM MATHEMATICUM,COLLOQUIUM MATHEMATICUM,4,,Q4
Colmena-Revista de la Universidad Autonoma del Estado de Mexico,COLMENA REVISTA DE LA UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,4,,
Colombia Internacional,COLOMBIA INTERNACIONAL,4,,Q3
Colombia Medica,COLOMBIA MEDICA,4,,Q2
Colombian Applied Linguistics Journal,COLOMBIAN APPLIED LINGUISTICS JOURNAL,4,,Q3
Colonial Latin American Review,COLONIAL LATIN AMERICAN REVIEW,3,,Q2
COLOPROCTOLOGY,COLOPROCTOLOGY,4,,Q4
COLOQUIO-LETRAS,COLOQUIO LETRAS,4,,
COLOR RESEARCH AND APPLICATION,COLOR RESEARCH AND APPLICATION,3,,Q3
COLORATION TECHNOLOGY,COLORATION TECHNOLOGY,4,,Q2
Colorectal Cancer,COLORECTAL CANCER,,,Q4
Colorectal Disease,COLORECTAL DISEASE,2,,Q1
COLUMBIA JOURNAL OF LAW AND SOCIAL PROBLEMS,COLUMBIA JOURNAL OF LAW AND SOCIAL PROBLEMS,4,,Q3
COLUMBIA JOURNAL OF TRANSNATIONAL LAW,COLUMBIA JOURNAL OF TRANSNATIONAL LAW,3,,Q2
COLUMBIA LAW REVIEW,COLUMBIA LAW REVIEW,1,Yes,Q1
COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING,COMBINATORIAL CHEMISTRY AND HIGH THROUGHPUT SCREENING,4,,Q3
COMBINATORICA,COMBINATORICA,2,,Q2
Combinatorics and Number Theory,COMBINATORICS AND NUMBER THEORY,,,
COMBINATORICS PROBABILITY & COMPUTING,COMBINATORICS PROBABILITY AND COMPUTING,3,,Q2
Combustion and Flame,COMBUSTION AND FLAME,1,Yes,Q1
COMBUSTION EXPLOSION AND SHOCK WAVES,COMBUSTION EXPLOSION AND SHOCK WAVES,4,,Q3
COMBUSTION SCIENCE AND TECHNOLOGY,COMBUSTION SCIENCE AND TECHNOLOGY,4,,Q2
COMBUSTION THEORY AND MODELLING,COMBUSTION THEORY AND MODELLING,4,,Q3
Comechingonia,COMECHINGONIA,,,
Comedia Performance,COMEDIA PERFORMANCE,2,,
Comics Grid-Journal of Comics Scholarship,COMICS GRID JOURNAL OF COMICS SCHOLARSHIP,3,,
COMITATUS-A JOURNAL OF MEDIEVAL AND RENAISSANCE STUDIES,COMITATUS A JOURNAL OF MEDIEVAL AND RENAISSANCE STUDIES,3,,
COMMENTARII MATHEMATICI HELVETICI,COMMENTARII MATHEMATICI HELVETICI,1,Yes,Q1
Commentationes Mathematicae Universitatis Carolinae,COMMENTATIONES MATHEMATICAE UNIVERSITATIS CAROLINAE,4,,Q4
COMMENTS ON INORGANIC CHEMISTRY,COMMENTS ON INORGANIC CHEMISTRY,3,,Q2
Common Knowledge,COMMON KNOWLEDGE,4,,
COMMON MARKET LAW REVIEW,COMMON MARKET LAW REVIEW,3,,Q1
COMMONWEALTH & COMPARATIVE POLITICS,COMMONWEALTH AND COMPARATIVE POLITICS,4,,Q3
Commonwealth Journal of Local Governance,COMMONWEALTH JOURNAL OF LOCAL GOVERNANCE,4,,Q4
Communicable Diseases Intelligence,COMMUNICABLE DISEASES INTELLIGENCE,4,,Q4
Communicare-Journal for Communication Sciences in Southern Africa,COMMUNICARE JOURNAL FOR COMMUNICATION SCIENCES IN SOUTHERN AFRICA,4,,Q3
Communicatio-South African Journal for Communication Theory and Research,COMMUNICATIO SOUTH AFRICAN JOURNAL FOR COMMUNICATION THEORY AND RESEARCH,4,,Q4
Communication and Critical-Cultural Studies,COMMUNICATION AND CRITICAL CULTURAL STUDIES,2,,Q1
Communication and the Public,COMMUNICATION AND PUBLIC,2,,Q2
Communication & Society-Spain,COMMUNICATION AND SOCIETY SPAIN,2,,Q2
Communication & Sport,COMMUNICATION AND SPORT,1,Yes,Q1
Communication Culture & Critique,COMMUNICATION CULTURE AND CRITIQUE,2,,Q2
Communication Disorders Quarterly,COMMUNICATION DISORDERS QUARTERLY,4,,Q4
COMMUNICATION EDUCATION,COMMUNICATION EDUCATION,4,,Q3
Communication Law and Policy,COMMUNICATION LAW AND POLICY,4,,Q3
Communication Methods and Measures,COMMUNICATION METHODS AND MEASURES,1,Yes,Q1
COMMUNICATION MONOGRAPHS,COMMUNICATION MONOGRAPHS,2,,Q2
COMMUNICATION QUARTERLY,COMMUNICATION QUARTERLY,2,,Q3
Communication Reports,COMMUNICATION REPORTS,3,,Q2
COMMUNICATION RESEARCH,COMMUNICATION RESEARCH,1,Yes,Q1
Communication Research and Practice,COMMUNICATION RESEARCH AND PRACTICE,3,,Q3
Communication Research Reports,COMMUNICATION RESEARCH REPORTS,3,,Q2
COMMUNICATION REVIEW,COMMUNICATION REVIEW,2,,Q2
Communication Sciences and Disorders-CSD,COMMUNICATION SCIENCES AND DISORDERS CSD,4,,Q4
Communication Studies,COMMUNICATION STUDIES,3,,Q3
Communication Teacher,COMMUNICATION TEACHER,4,,Q4
COMMUNICATION THEORY,COMMUNICATION THEORY,1,Yes,Q1
Communication Today,COMMUNICATION TODAY,4,,Q2
Communications Biology,COMMUNICATIONS BIOLOGY,1,Yes,Q1
Communications Chemistry,COMMUNICATIONS CHEMISTRY,1,Yes,Q1
Communications Earth & Environment,COMMUNICATIONS EARTH AND ENVIRONMENT,1,Yes,Q1
Communications-European Journal of Communication Research,COMMUNICATIONS EUROPEAN JOURNAL OF COMMUNICATION RESEARCH,3,,Q1
Communications Faculty of Sciences University of Ankara-Series A1 Mathematics and Statistics,COMMUNICATIONS FACULTY OF SCIENCES UNIVERSITY OF ANKARA SERIES A1 MATHEMATICS AND STATISTICS,4,,Q3
Communications for Statistical Applications and Methods,COMMUNICATIONS FOR STATISTICAL APPLICATIONS AND METHODS,4,,Q4
COMMUNICATIONS IN ALGEBRA,COMMUNICATIONS IN ALGEBRA,3,,Q3
COMMUNICATIONS IN ANALYSIS AND GEOMETRY,COMMUNICATIONS IN ANALYSIS AND GEOMETRY,4,,
Communications in Analysis and Mechanics,COMMUNICATIONS IN ANALYSIS AND MECHANICS,4,,Q1
Communications in Applied and Industrial Mathematics,COMMUNICATIONS IN APPLIED AND INDUSTRIAL MATHEMATICS,4,,Q3
Communications in Applied Mathematics and Computational Science,COMMUNICATIONS IN APPLIED MATHEMATICS AND COMPUTATIONAL SCIENCE,4,,Q1
Communications in Combinatorics and Optimization,COMMUNICATIONS IN COMBINATORICS AND OPTIMIZATION,4,,Q2
Communications in Computational Physics,COMMUNICATIONS IN COMPUTATIONAL PHYSICS,3,,Q1
COMMUNICATIONS IN CONTEMPORARY MATHEMATICS,COMMUNICATIONS IN CONTEMPORARY MATHEMATICS,2,,Q1
Communications in Information and Systems,COMMUNICATIONS IN INFORMATION AND SYSTEMS,4,,Q4
Communications in Information Literacy,COMMUNICATIONS IN INFORMATION LITERACY,4,,Q3
Communications in Mathematical Biology and Neuroscience,COMMUNICATIONS IN MATHEMATICAL BIOLOGY AND NEUROSCIENCE,4,,Q4
COMMUNICATIONS IN MATHEMATICAL PHYSICS,COMMUNICATIONS IN MATHEMATICAL PHYSICS,2,Yes,Q1
Communications in Mathematical Sciences,COMMUNICATIONS IN MATHEMATICAL SCIENCES,4,,Q2
Communications in Mathematics and Applications,COMMUNICATIONS IN MATHEMATICS AND APPLICATIONS,4,,Q4
Communications in Mathematics and Statistics,COMMUNICATIONS IN MATHEMATICS AND STATISTICS,3,,Q2
Communications in Nonlinear Science and Numerical Simulation,COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION,2,,Q1
Communications in Number Theory and Physics,COMMUNICATIONS IN NUMBER THEORY AND PHYSICS,2,,Q1
COMMUNICATIONS IN PARTIAL DIFFERENTIAL EQUATIONS,COMMUNICATIONS IN PARTIAL DIFFERENTIAL EQUATIONS,2,,Q1
COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,4,,Q3
COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION,COMMUNICATIONS IN STATISTICS SIMULATION AND COMPUTATION,4,,Q3
COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,COMMUNICATIONS IN STATISTICS THEORY AND METHODS,4,,Q3
COMMUNICATIONS IN THEORETICAL PHYSICS,COMMUNICATIONS IN THEORETICAL PHYSICS,3,,Q2
Communications in Transportation Research,COMMUNICATIONS IN TRANSPORTATION RESEARCH,1,Yes,Q1
Communications Materials,COMMUNICATIONS MATERIALS,2,,Q1
Communications Medicine,COMMUNICATIONS MEDICINE,2,,Q1
COMMUNICATIONS OF THE ACM,COMMUNICATIONS OF ACM,3,,Q1
Communications of the Association for Information Systems,COMMUNICATIONS OF ASSOCIATION FOR INFORMATION SYSTEMS,4,,Q3
Communications of the Korean Mathematical Society,COMMUNICATIONS OF KOREAN MATHEMATICAL SOCIETY,4,,Q3
Communications on Analysis and Computation,COMMUNICATIONS ON ANALYSIS AND COMPUTATION,,,Q2
Communications on Applied Mathematics and Computation,COMMUNICATIONS ON APPLIED MATHEMATICS AND COMPUTATION,4,,Q2
COMMUNICATIONS ON PURE AND APPLIED ANALYSIS,COMMUNICATIONS ON PURE AND APPLIED ANALYSIS,4,,Q2
COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,1,Yes,Q1
Communications Physics,COMMUNICATIONS PHYSICS,1,Yes,Q1
Communio Viatorum,COMMUNIO VIATORUM,4,,
Communiquer,COMMUNIQUER,4,,Q4
COMMUNIST AND POST-COMMUNIST STUDIES,COMMUNIST AND POST COMMUNIST STUDIES,3,,Q2
Communitas,COMMUNITAS,4,,Q4
Community College Journal of Research and Practice,COMMUNITY COLLEGE JOURNAL OF RESEARCH AND PRACTICE,4,,Q3
Community College Review,COMMUNITY COLLEGE REVIEW,4,,Q2
COMMUNITY DENTAL HEALTH,COMMUNITY DENTAL HEALTH,4,,Q4
COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,3,,Q2
Community Development,COMMUNITY DEVELOPMENT,4,,Q3
COMMUNITY DEVELOPMENT JOURNAL,COMMUNITY DEVELOPMENT JOURNAL,4,,Q3
COMMUNITY ECOLOGY,COMMUNITY ECOLOGY,4,,Q3
Community Health Equity Research & Policy,COMMUNITY HEALTH EQUITY RESEARCH AND POLICY,4,,Q3
COMMUNITY MENTAL HEALTH JOURNAL,COMMUNITY MENTAL HEALTH JOURNAL,4,,Q3
Community Work & Family,COMMUNITY WORK AND FAMILY,4,,Q2
