Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Altre Modernita-Rivista di Studi Letterari e Culturali,ALTRE MODERNITA RIVISTA DI STUDI LETTERARI E CULTURALI,4,,Q4
ALZHEIMER DISEASE & ASSOCIATED DISORDERS,ALZHEIMER DISEASE AND ASSOCIATED DISORDERS,4,,Q3
"Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring",ALZHEIMER S AND DEMENTIA DIAGNOSIS ASSESSMENT AND DISEASE MONITORING,3,,Q1
Alzheimers & Dementia,ALZHEIMERS AND DEMENTIA,1,Yes,Q1
Alzheimers & Dementia-Translational Research & Clinical Interventions,ALZHEIMERS AND DEMENTIA TRANSLATIONAL RESEARCH AND CLINICAL INTERVENTIONS,2,,Q1
Alzheimers Research & Therapy,ALZHEIMERS RESEARCH AND THERAPY,1,Yes,Q1
AM Journal of Art and Media Studies,AM JOURNAL OF ART AND MEDIA STUDIES,4,,
AMA-Agricultural Mechanization in Asia Africa and Latin America,AMA AGRICULTURAL MECHANIZATION IN ASIA AFRICA AND LATIN AMERICA,4,,Q4
Amaltea-Revista de MitocrItica,AMALTEA REVISTA DE MITOCRITICA,,,
Amazonia Investiga,AMAZONIA INVESTIGA,4,,
AMB Express,AMB EXPRESS,2,,Q2
AMBIO,AMBIO,2,,Q1
Ambitos,AMBITOS,,,Q4
Ambitos-Revista de Estudios de Ciencias Sociales y Humanidades,AMBITOS REVISTA DE ESTUDIOS DE CIENCIAS SOCIALES Y HUMANIDADES,4,,
Ambix,AMBIX,2,,Q2
AME Case Reports,AME CASE REPORTS,4,,Q3
AME Medical Journal,AME MEDICAL JOURNAL,,,Q3
AME Surgical Journal,AME SURGICAL JOURNAL,,,Q4
AMEGHINIANA,AMEGHINIANA,4,,Q2
AMERASIA JOURNAL,AMERASIA JOURNAL,4,,
America Latina Hoy-Revista de Ciencias Sociales,AMERICA LATINA HOY REVISTA DE CIENCIAS SOCIALES,4,,Q4
America sin Nombre,AMERICA SIN NOMBRE,4,,
AMERICAN ANNALS OF THE DEAF,AMERICAN ANNALS OF DEAF,4,,Q4
AMERICAN ANTHROPOLOGIST,AMERICAN ANTHROPOLOGIST,1,Yes,Q1
AMERICAN ANTIQUITY,AMERICAN ANTIQUITY,1,Yes,Q1
American Art,AMERICAN ART,3,,
AMERICAN BANKRUPTCY LAW JOURNAL,AMERICAN BANKRUPTCY LAW JOURNAL,4,,Q3
AMERICAN BEHAVIORAL SCIENTIST,AMERICAN BEHAVIORAL SCIENTIST,3,,Q2
AMERICAN BIOLOGY TEACHER,AMERICAN BIOLOGY TEACHER,4,,Q4
AMERICAN BOOK REVIEW,AMERICAN BOOK REVIEW,4,,
"American, British and Canadian Studies",AMERICAN BRITISH AND CANADIAN STUDIES,4,,
AMERICAN BUSINESS LAW JOURNAL,AMERICAN BUSINESS LAW JOURNAL,2,,Q1
AMERICAN CATHOLIC PHILOSOPHICAL QUARTERLY,AMERICAN CATHOLIC PHILOSOPHICAL QUARTERLY,4,,
AMERICAN CERAMIC SOCIETY BULLETIN,AMERICAN CERAMIC SOCIETY BULLETIN,4,,Q3
AMERICAN CRIMINAL LAW REVIEW,AMERICAN CRIMINAL LAW REVIEW,,,Q2
American Economic Journal-Applied Economics,AMERICAN ECONOMIC JOURNAL APPLIED ECONOMICS,1,Yes,Q1
American Economic Journal-Economic Policy,AMERICAN ECONOMIC JOURNAL ECONOMIC POLICY,1,Yes,Q1
American Economic Journal-Macroeconomics,AMERICAN ECONOMIC JOURNAL MACROECONOMICS,1,Yes,Q1
American Economic Journal-Microeconomics,AMERICAN ECONOMIC JOURNAL MICROECONOMICS,2,,Q2
AMERICAN ECONOMIC REVIEW,AMERICAN ECONOMIC REVIEW,1,Yes,Q1
American Economic Review-Insights,AMERICAN ECONOMIC REVIEW INSIGHTS,1,Yes,Q1
AMERICAN EDUCATIONAL RESEARCH JOURNAL,AMERICAN EDUCATIONAL RESEARCH JOURNAL,1,Yes,Q1
AMERICAN ETHNOLOGIST,AMERICAN ETHNOLOGIST,1,Yes,Q1
AMERICAN FAMILY PHYSICIAN,AMERICAN FAMILY PHYSICIAN,3,,Q1
AMERICAN FERN JOURNAL,AMERICAN FERN JOURNAL,4,,Q4
American Health and Drug Benefits,AMERICAN HEALTH AND DRUG BENEFITS,4,,Q3
AMERICAN HEART JOURNAL,AMERICAN HEART JOURNAL,2,,Q2
American Heart Journal Plus: Cardiology Research and Practice,AMERICAN HEART JOURNAL PLUS CARDIOLOGY RESEARCH AND PRACTICE,4,,Q3
AMERICAN HISTORICAL REVIEW,AMERICAN HISTORICAL REVIEW,1,Yes,Q1
AMERICAN IMAGO,AMERICAN IMAGO,4,,
AMERICAN INDIAN AND ALASKA NATIVE MENTAL HEALTH RESEARCH,AMERICAN INDIAN AND ALASKA NATIVE MENTAL HEALTH RESEARCH,3,,Q3
AMERICAN INDIAN CULTURE AND RESEARCH JOURNAL,AMERICAN INDIAN CULTURE AND RESEARCH JOURNAL,3,,Q1
AMERICAN JEWISH HISTORY,AMERICAN JEWISH HISTORY,3,,Q4
AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,2,,Q1
American Journal of Alzheimers Disease and Other Dementias,AMERICAN JOURNAL OF ALZHEIMERS DISEASE AND OTHER DEMENTIAS,4,,Q2
AMERICAN JOURNAL OF ARCHAEOLOGY,AMERICAN JOURNAL OF ARCHAEOLOGY,2,Yes,
American Journal of Audiology,AMERICAN JOURNAL OF AUDIOLOGY,4,,Q2
AMERICAN JOURNAL OF BIOETHICS,AMERICAN JOURNAL OF BIOETHICS,1,Yes,Q1
American Journal of Biological Anthropology,AMERICAN JOURNAL OF BIOLOGICAL ANTHROPOLOGY,2,,Q1
AMERICAN JOURNAL OF BOTANY,AMERICAN JOURNAL OF BOTANY,2,,Q2
American Journal of Business,AMERICAN JOURNAL OF BUSINESS,4,,Q3
American Journal of Cancer Research,AMERICAN JOURNAL OF CANCER RESEARCH,3,,Q2
AMERICAN JOURNAL OF CARDIOLOGY,AMERICAN JOURNAL OF CARDIOLOGY,3,,Q3
American Journal of Cardiovascular Disease,AMERICAN JOURNAL OF CARDIOVASCULAR DISEASE,4,,Q3
American Journal of Cardiovascular Drugs,AMERICAN JOURNAL OF CARDIOVASCULAR DRUGS,3,,Q2
American Journal of Case Reports,AMERICAN JOURNAL OF CASE REPORTS,4,,Q3
AMERICAN JOURNAL OF CHINESE MEDICINE,AMERICAN JOURNAL OF CHINESE MEDICINE,2,,Q1
American Journal of Clinical and Experimental Immunology,AMERICAN JOURNAL OF CLINICAL AND EXPERIMENTAL IMMUNOLOGY,4,,Q4
American Journal of Clinical and Experimental Urology,AMERICAN JOURNAL OF CLINICAL AND EXPERIMENTAL UROLOGY,4,,Q3
AMERICAN JOURNAL OF CLINICAL DERMATOLOGY,AMERICAN JOURNAL OF CLINICAL DERMATOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF CLINICAL HYPNOSIS,AMERICAN JOURNAL OF CLINICAL HYPNOSIS,4,,Q3
AMERICAN JOURNAL OF CLINICAL NUTRITION,AMERICAN JOURNAL OF CLINICAL NUTRITION,1,Yes,Q1
AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS,AMERICAN JOURNAL OF CLINICAL ONCOLOGY CANCER CLINICAL TRIALS,4,,Q4
AMERICAN JOURNAL OF CLINICAL PATHOLOGY,AMERICAN JOURNAL OF CLINICAL PATHOLOGY,4,,Q3
AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,2,,Q1
AMERICAN JOURNAL OF COMPARATIVE LAW,AMERICAN JOURNAL OF COMPARATIVE LAW,3,,Q2
American Journal of Criminal Justice,AMERICAN JOURNAL OF CRIMINAL JUSTICE,3,,Q1
AMERICAN JOURNAL OF CRITICAL CARE,AMERICAN JOURNAL OF CRITICAL CARE,3,,Q2
American Journal of Cultural Sociology,AMERICAN JOURNAL OF CULTURAL SOCIOLOGY,3,,Q3
AMERICAN JOURNAL OF DANCE THERAPY,AMERICAN JOURNAL OF DANCE THERAPY,4,,Q4
AMERICAN JOURNAL OF DENTISTRY,AMERICAN JOURNAL OF DENTISTRY,4,,Q3
AMERICAN JOURNAL OF DERMATOPATHOLOGY,AMERICAN JOURNAL OF DERMATOPATHOLOGY,4,,Q4
American Journal of Distance Education,AMERICAN JOURNAL OF DISTANCE EDUCATION,4,,Q2
AMERICAN JOURNAL OF DRUG AND ALCOHOL ABUSE,AMERICAN JOURNAL OF DRUG AND ALCOHOL ABUSE,3,,Q2
AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,4,,Q3
AMERICAN JOURNAL OF EDUCATION,AMERICAN JOURNAL OF EDUCATION,2,,Q1
AMERICAN JOURNAL OF EMERGENCY MEDICINE,AMERICAN JOURNAL OF EMERGENCY MEDICINE,3,,Q2
AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,3,,Q2
AMERICAN JOURNAL OF EPIDEMIOLOGY,AMERICAN JOURNAL OF EPIDEMIOLOGY,2,,Q1
AMERICAN JOURNAL OF EVALUATION,AMERICAN JOURNAL OF EVALUATION,4,,Q2
AMERICAN JOURNAL OF FAMILY THERAPY,AMERICAN JOURNAL OF FAMILY THERAPY,4,,Q3
AMERICAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY,AMERICAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY,4,,Q4
AMERICAN JOURNAL OF GASTROENTEROLOGY,AMERICAN JOURNAL OF GASTROENTEROLOGY,1,Yes,Q1
AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,2,,Q1
American Journal of Health Economics,AMERICAN JOURNAL OF HEALTH ECONOMICS,2,,Q2
American Journal of Health Education,AMERICAN JOURNAL OF HEALTH EDUCATION,4,,Q4
AMERICAN JOURNAL OF HEALTH PROMOTION,AMERICAN JOURNAL OF HEALTH PROMOTION,4,,Q2
AMERICAN JOURNAL OF HEALTH-SYSTEM PHARMACY,AMERICAN JOURNAL OF HEALTH SYSTEM PHARMACY,4,,Q3
AMERICAN JOURNAL OF HEMATOLOGY,AMERICAN JOURNAL OF HEMATOLOGY,1,Yes,Q1
American Journal of Hospice & Palliative Medicine,AMERICAN JOURNAL OF HOSPICE AND PALLIATIVE MEDICINE,4,,Q4
AMERICAN JOURNAL OF HUMAN BIOLOGY,AMERICAN JOURNAL OF HUMAN BIOLOGY,4,,Q1
AMERICAN JOURNAL OF HUMAN GENETICS,AMERICAN JOURNAL OF HUMAN GENETICS,1,Yes,Q1
AMERICAN JOURNAL OF HYPERTENSION,AMERICAN JOURNAL OF HYPERTENSION,3,,Q2
AMERICAN JOURNAL OF INDUSTRIAL MEDICINE,AMERICAN JOURNAL OF INDUSTRIAL MEDICINE,3,,Q1
AMERICAN JOURNAL OF INFECTION CONTROL,AMERICAN JOURNAL OF INFECTION CONTROL,3,,Q2
AMERICAN JOURNAL OF INTERNATIONAL LAW,AMERICAN JOURNAL OF INTERNATIONAL LAW,2,,Q1
AMERICAN JOURNAL OF KIDNEY DISEASES,AMERICAN JOURNAL OF KIDNEY DISEASES,1,Yes,Q1
AMERICAN JOURNAL OF LAW & MEDICINE,AMERICAN JOURNAL OF LAW AND MEDICINE,4,,Q2
AMERICAN JOURNAL OF LEGAL HISTORY,AMERICAN JOURNAL OF LEGAL HISTORY,3,,Q3
American Journal of Lifestyle Medicine,AMERICAN JOURNAL OF LIFESTYLE MEDICINE,4,,Q4
AMERICAN JOURNAL OF MANAGED CARE,AMERICAN JOURNAL OF MANAGED CARE,4,,Q2
AMERICAN JOURNAL OF MATHEMATICS,AMERICAN JOURNAL OF MATHEMATICS,1,Yes,Q1
AMERICAN JOURNAL OF MEDICAL GENETICS PART A,AMERICAN JOURNAL OF MEDICAL GENETICS PART A,3,,Q3
AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS,AMERICAN JOURNAL OF MEDICAL GENETICS PART B NEUROPSYCHIATRIC GENETICS,4,,Q3
AMERICAN JOURNAL OF MEDICAL GENETICS PART C-SEMINARS IN MEDICAL GENETICS,AMERICAN JOURNAL OF MEDICAL GENETICS PART C SEMINARS IN MEDICAL GENETICS,3,,Q1
AMERICAN JOURNAL OF MEDICAL QUALITY,AMERICAN JOURNAL OF MEDICAL QUALITY,4,,Q4
AMERICAN JOURNAL OF THE MEDICAL SCIENCES,AMERICAN JOURNAL OF MEDICAL SCIENCES,4,,Q2
American Journal of Medicine,AMERICAN JOURNAL OF MEDICINE,3,,Q1
American Journal of Mens Health,AMERICAN JOURNAL OF MENS HEALTH,4,,Q2
AMERICAN JOURNAL OF NEPHROLOGY,AMERICAN JOURNAL OF NEPHROLOGY,2,,Q1
AMERICAN JOURNAL OF NEURORADIOLOGY,AMERICAN JOURNAL OF NEURORADIOLOGY,2,,Q1
American Journal of Nuclear Medicine and Molecular Imaging,AMERICAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,4,,Q3
AMERICAN JOURNAL OF NURSING,AMERICAN JOURNAL OF NURSING,4,,Q2
AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,1,Yes,Q1
American Journal of Obstetrics & Gynecology MFM,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY MFM,2,,Q1
AMERICAN JOURNAL OF OCCUPATIONAL THERAPY,AMERICAN JOURNAL OF OCCUPATIONAL THERAPY,4,,Q2
AMERICAN JOURNAL OF OPHTHALMOLOGY,AMERICAN JOURNAL OF OPHTHALMOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,2,,Q1
AMERICAN JOURNAL OF ORTHOPSYCHIATRY,AMERICAN JOURNAL OF ORTHOPSYCHIATRY,3,,Q1
AMERICAN JOURNAL OF OTOLARYNGOLOGY,AMERICAN JOURNAL OF OTOLARYNGOLOGY,3,,Q2
AMERICAN JOURNAL OF PATHOLOGY,AMERICAN JOURNAL OF PATHOLOGY,2,,Q1
AMERICAN JOURNAL OF PERINATOLOGY,AMERICAN JOURNAL OF PERINATOLOGY,4,,Q3
AMERICAN JOURNAL OF PHARMACEUTICAL EDUCATION,AMERICAN JOURNAL OF PHARMACEUTICAL EDUCATION,3,,Q1
AMERICAN JOURNAL OF PHILOLOGY,AMERICAN JOURNAL OF PHILOLOGY,2,,
AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION,AMERICAN JOURNAL OF PHYSICAL MEDICINE AND REHABILITATION,4,,Q1
AMERICAN JOURNAL OF PHYSICS,AMERICAN JOURNAL OF PHYSICS,4,,Q3
AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,AMERICAN JOURNAL OF PHYSIOLOGY CELL PHYSIOLOGY,3,,Q1
AMERICAN JOURNAL OF PHYSIOLOGY-ENDOCRINOLOGY AND METABOLISM,AMERICAN JOURNAL OF PHYSIOLOGY ENDOCRINOLOGY AND METABOLISM,2,,Q2
AMERICAN JOURNAL OF PHYSIOLOGY-GASTROINTESTINAL AND LIVER PHYSIOLOGY,AMERICAN JOURNAL OF PHYSIOLOGY GASTROINTESTINAL AND LIVER PHYSIOLOGY,3,,Q2
AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,AMERICAN JOURNAL OF PHYSIOLOGY HEART AND CIRCULATORY PHYSIOLOGY,2,,Q1
AMERICAN JOURNAL OF PHYSIOLOGY-LUNG CELLULAR AND MOLECULAR PHYSIOLOGY,AMERICAN JOURNAL OF PHYSIOLOGY LUNG CELLULAR AND MOLECULAR PHYSIOLOGY,3,,Q1
"American Journal of Physiology-Regulatory, Integrative and Comparative Physiology",AMERICAN JOURNAL OF PHYSIOLOGY REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,4,,Q2
AMERICAN JOURNAL OF PHYSIOLOGY-RENAL PHYSIOLOGY,AMERICAN JOURNAL OF PHYSIOLOGY RENAL PHYSIOLOGY,2,,Q1
American Journal of Play,AMERICAN JOURNAL OF PLAY,4,,Q3
AMERICAN JOURNAL OF POLITICAL SCIENCE,AMERICAN JOURNAL OF POLITICAL SCIENCE,1,Yes,Q1
AMERICAN JOURNAL OF POTATO RESEARCH,AMERICAN JOURNAL OF POTATO RESEARCH,4,,Q2
American Journal of Preventive Cardiology,AMERICAN JOURNAL OF PREVENTIVE CARDIOLOGY,2,,Q1
AMERICAN JOURNAL OF PREVENTIVE MEDICINE,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,2,Yes,Q1
AMERICAN JOURNAL OF PRIMATOLOGY,AMERICAN JOURNAL OF PRIMATOLOGY,3,,Q1
AMERICAN JOURNAL OF PSYCHIATRY,AMERICAN JOURNAL OF PSYCHIATRY,1,Yes,Q1
AMERICAN JOURNAL OF PSYCHOLOGY,AMERICAN JOURNAL OF PSYCHOLOGY,4,,Q4
AMERICAN JOURNAL OF PSYCHOTHERAPY,AMERICAN JOURNAL OF PSYCHOTHERAPY,3,,Q2
AMERICAN JOURNAL OF PUBLIC HEALTH,AMERICAN JOURNAL OF PUBLIC HEALTH,2,Yes,Q1
AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY,AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY,4,,Q3
AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,1,Yes,Q1
AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,2,,Q1
American Journal of Rhinology & Allergy,AMERICAN JOURNAL OF RHINOLOGY AND ALLERGY,3,,Q1
AMERICAN JOURNAL OF ROENTGENOLOGY,AMERICAN JOURNAL OF ROENTGENOLOGY,2,Yes,Q1
AMERICAN JOURNAL OF SCIENCE,AMERICAN JOURNAL OF SCIENCE,4,,Q2
AMERICAN JOURNAL OF SEMIOTICS,AMERICAN JOURNAL OF SEMIOTICS,4,,
American Journal of Sexuality Education,AMERICAN JOURNAL OF SEXUALITY EDUCATION,4,,Q3
AMERICAN JOURNAL OF SOCIOLOGY,AMERICAN JOURNAL OF SOCIOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF SPEECH-LANGUAGE PATHOLOGY,AMERICAN JOURNAL OF SPEECH LANGUAGE PATHOLOGY,3,,Q1
AMERICAN JOURNAL OF SPORTS MEDICINE,AMERICAN JOURNAL OF SPORTS MEDICINE,1,Yes,Q1
American Journal of Stem Cells,AMERICAN JOURNAL OF STEM CELLS,4,,Q4
AMERICAN JOURNAL OF SURGERY,AMERICAN JOURNAL OF SURGERY,3,,Q1
AMERICAN JOURNAL OF SURGICAL PATHOLOGY,AMERICAN JOURNAL OF SURGICAL PATHOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF THERAPEUTICS,AMERICAN JOURNAL OF THERAPEUTICS,4,,Q3
American Journal of Translational Research,AMERICAN JOURNAL OF TRANSLATIONAL RESEARCH,4,,Q3
AMERICAN JOURNAL OF TRANSPLANTATION,AMERICAN JOURNAL OF TRANSPLANTATION,1,Yes,Q1
AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,4,,Q3
AMERICAN JOURNAL OF VETERINARY RESEARCH,AMERICAN JOURNAL OF VETERINARY RESEARCH,3,,Q2
AMERICAN JOURNAL ON ADDICTIONS,AMERICAN JOURNAL ON ADDICTIONS,4,,Q3
American Journalism,AMERICAN JOURNALISM,3,,Q4
American Law and Economics Review,AMERICAN LAW AND ECONOMICS REVIEW,4,,Q2
AMERICAN LITERARY HISTORY,AMERICAN LITERARY HISTORY,2,,
AMERICAN LITERARY REALISM,AMERICAN LITERARY REALISM,3,,
American Literary Scholarship,AMERICAN LITERARY SCHOLARSHIP,4,,
AMERICAN LITERATURE,AMERICAN LITERATURE,3,,
AMERICAN MALACOLOGICAL BULLETIN,AMERICAN MALACOLOGICAL BULLETIN,4,,
AMERICAN MATHEMATICAL MONTHLY,AMERICAN MATHEMATICAL MONTHLY,4,,Q4
AMERICAN MINERALOGIST,AMERICAN MINERALOGIST,3,,Q2
AMERICAN MUSEUM NOVITATES,AMERICAN MUSEUM NOVITATES,4,,Q2
AMERICAN MUSIC,AMERICAN MUSIC,3,,
AMERICAN NATURALIST,AMERICAN NATURALIST,2,,Q2
American Nineteenth Century History,AMERICAN NINETEENTH CENTURY HISTORY,4,,Q3
American Periodicals,AMERICAN PERIODICALS,4,,
AMERICAN PHILOSOPHICAL QUARTERLY,AMERICAN PHILOSOPHICAL QUARTERLY,2,,
AMERICAN POETRY REVIEW,AMERICAN POETRY REVIEW,4,,
AMERICAN POLITICAL SCIENCE REVIEW,AMERICAN POLITICAL SCIENCE REVIEW,1,Yes,Q1
American Political Thought,AMERICAN POLITICAL THOUGHT,4,,Q4
AMERICAN POLITICS RESEARCH,AMERICAN POLITICS RESEARCH,3,,Q2
AMERICAN PSYCHOLOGIST,AMERICAN PSYCHOLOGIST,1,Yes,Q1
AMERICAN QUARTERLY,AMERICAN QUARTERLY,3,,
American Review of Canadian Studies,AMERICAN REVIEW OF CANADIAN STUDIES,4,,Q3
AMERICAN REVIEW OF PUBLIC ADMINISTRATION,AMERICAN REVIEW OF PUBLIC ADMINISTRATION,3,,Q2
AMERICAN SCIENTIST,AMERICAN SCIENTIST,4,,Q3
AMERICAN SOCIOLOGICAL REVIEW,AMERICAN SOCIOLOGICAL REVIEW,1,Yes,Q1
AMERICAN SOCIOLOGIST,AMERICAN SOCIOLOGIST,3,,Q3
AMERICAN SPEECH,AMERICAN SPEECH,4,,Q3
AMERICAN STATISTICIAN,AMERICAN STATISTICIAN,3,,Q1
AMERICAN STUDIES IN SCANDINAVIA,AMERICAN STUDIES IN SCANDINAVIA,4,,
AMERICAN SURGEON,AMERICAN SURGEON,4,,Q3
Americania-Revista de Estudios Latinoamericanos,AMERICANIA REVISTA DE ESTUDIOS LATINOAMERICANOS,4,,Q2
AMERICAS,AMERICAS,1,Yes,Q1
Amfiteatru Economic,AMFITEATRU ECONOMIC,4,,Q2
AMINO ACIDS,AMINO ACIDS,3,,Q3
Amme Idaresi Dergisi,AMME IDARESI DERGISI,4,,Q4
AMPHIBIA-REPTILIA,AMPHIBIA REPTILIA,4,,Q2
AMPHIBIAN & REPTILE CONSERVATION,AMPHIBIAN AND REPTILE CONSERVATION,4,,Q2
AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS,AMYLOID JOURNAL OF PROTEIN FOLDING DISORDERS,2,,Q1
Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,AMYOTROPHIC LATERAL SCLEROSIS AND FRONTOTEMPORAL DEGENERATION,4,,Q2
Anacronismo e Irrupcion,ANACRONISMO E IRRUPCION,4,,Q4
Anadolu Arastirmalari-Anatolian Research,ANADOLU ARASTIRMALARI ANATOLIAN RESEARCH,4,,Q3
Anadolu Universitesi Sanat & Tasarim Dergisi-Anadolu University Journal of Art & Design,ANADOLU UNIVERSITESI SANAT AND TASARIM DERGISI ANADOLU UNIVERSITY JOURNAL OF ART AND DESIGN,4,,
ANAEROBE,ANAEROBE,3,,Q3
ANAESTHESIA,ANAESTHESIA,1,Yes,Q1
ANAESTHESIA AND INTENSIVE CARE,ANAESTHESIA AND INTENSIVE CARE,4,,Q3
Anaesthesia and Intensive Care Medicine,ANAESTHESIA AND INTENSIVE CARE MEDICINE,4,,Q4
Anaesthesia Critical Care & Pain Medicine,ANAESTHESIA CRITICAL CARE AND PAIN MEDICINE,2,,Q1
Anaesthesia Pain & Intensive Care,ANAESTHESIA PAIN AND INTENSIVE CARE,4,,Q4
Anaesthesia Reports,ANAESTHESIA REPORTS,4,,Q3
Anaesthesiologie,ANAESTHESIOLOGIE,4,,Q3
Anaesthesiology Intensive Therapy,ANAESTHESIOLOGY INTENSIVE THERAPY,4,,Q2
Anafora,ANAFORA,4,,
ANAIS BRASILEIROS DE DERMATOLOGIA,ANAIS BRASILEIROS DE DERMATOLOGIA,3,,Q1
Anais Brasileiros de Estudos Turisticos-ABET,ANAIS BRASILEIROS DE ESTUDOS TURISTICOS ABET,4,,Q4
ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS,ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS,4,,Q3
Analecta Politica,ANALECTA POLITICA,4,,Q4
Analele Stiintifice ale Universitatii Ovidius Constanta-Seria Matematica,ANALELE STIINTIFICE ALE UNIVERSITATII OVIDIUS CONSTANTA SERIA MATEMATICA,4,,Q2
Analele Universitatii Bucuresti-Filosofie-Annals of the University of Bucharest-Philosophy,ANALELE UNIVERSITATII BUCURESTI FILOSOFIE ANNALS OF UNIVERSITY OF BUCHAREST PHILOSOPHY,4,,
Analele Universitatii Bucuresti-Stiinte Politice,ANALELE UNIVERSITATII BUCURESTI STIINTE POLITICE,4,,
Anales AFA,ANALES AFA,4,,Q4
ANALES CERVANTINOS,ANALES CERVANTINOS,3,,
Anales de Documentacion,ANALES DE DOCUMENTACION,4,,Q4
Anales de Filologia Francesa,ANALES DE FILOLOGIA FRANCESA,4,,
Anales de Geografia de la Universidad Complutense,ANALES DE GEOGRAFIA DE LA UNIVERSIDAD COMPLUTENSE,4,,Q4
Anales de Historia del Arte,ANALES DE HISTORIA DEL ARTE,3,,
Anales de la Facultad de Medicina-Universidad de la Republica Uruguay,ANALES DE LA FACULTAD DE MEDICINA UNIVERSIDAD DE LA REPUBLICA URUGUAY,4,,Q4
ANALES DE LA LITERATURA ESPANOLA CONTEMPORANEA,ANALES DE LA LITERATURA ESPANOLA CONTEMPORANEA,4,,
Anales de Literatura Chilena,ANALES DE LITERATURA CHILENA,4,,
Anales de Literatura Espanola,ANALES DE LITERATURA ESPANOLA,3,,
Anales de Literatura Hispanoamericana,ANALES DE LITERATURA HISPANOAMERICANA,4,,
ANALES DE PEDIATRIA,ANALES DE PEDIATRIA,4,,Q2
Anales de Psicologia,ANALES DE PSICOLOGIA,4,,Q3
Anales del Instituto de Actuarios Espanoles,ANALES DEL INSTITUTO DE ACTUARIOS ESPANOLES,4,,Q4
ANALES DEL JARDIN BOTANICO DE MADRID,ANALES DEL JARDIN BOTANICO DE MADRID,4,,Q4
Anales del Seminario de Historia de la Filosofia,ANALES DEL SEMINARIO DE HISTORIA DE LA FILOSOFIA,3,,
Anales del Sistema Sanitario De Navarra,ANALES DEL SISTEMA SANITARIO DE NAVARRA,4,,Q4
Anales Galdosianos,ANALES GALDOSIANOS,4,,
Anali Zavoda za Povijesne Znanosti Hrvatske Akademije Znanosti I Umjetnosti u Dubrovniku,ANALI ZAVODA ZA POVIJESNE ZNANOSTI HRVATSKE AKADEMIJE ZNANOSTI I UMJETNOSTI U DUBROVNIKU,4,,Q2
Analisi-Quaderns de Comunicacio i Cultura,ANALISI QUADERNS DE COMUNICACIO I CULTURA,4,,Q3
Analisis Filosofico,ANALISIS FILOSOFICO,4,,
ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,4,,Q4
