Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
EUROPE-ASIA STUDIES,EUROPE ASIA STUDIES,3,,Q1
EUROPE-REVUE LITTERAIRE MENSUELLE,EUROPE REVUE LITTERAIRE MENSUELLE,4,,
European Accounting Review,EUROPEAN ACCOUNTING REVIEW,4,,Q2
European Actuarial Journal,EUROPEAN ACTUARIAL JOURNAL,4,,Q2
EUROPEAN ADDICTION RESEARCH,EUROPEAN ADDICTION RESEARCH,3,,Q2
European Annals of Allergy and Clinical Immunology,EUROPEAN ANNALS OF ALLERGY AND CLINICAL IMMUNOLOGY,4,,Q3
European Annals of Otorhinolaryngology-Head and Neck Diseases,EUROPEAN ANNALS OF OTORHINOLARYNGOLOGY HEAD AND NECK DISEASES,4,,Q1
EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY,EUROPEAN ARCHIVES OF OTO RHINO LARYNGOLOGY,3,,Q1
European Archives of Paediatric Dentistry,EUROPEAN ARCHIVES OF PAEDIATRIC DENTISTRY,3,,Q2
EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE,EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE,2,,Q1
European Biophysics Journal,EUROPEAN BIOPHYSICS JOURNAL,,,Q3
EUROPEAN BIOPHYSICS JOURNAL WITH BIOPHYSICS LETTERS,EUROPEAN BIOPHYSICS JOURNAL WITH BIOPHYSICS LETTERS,4,,
European Burn Journal,EUROPEAN BURN JOURNAL,4,,Q3
European Business Organization Law Review,EUROPEAN BUSINESS ORGANIZATION LAW REVIEW,3,,Q1
European Business Review,EUROPEAN BUSINESS REVIEW,3,,Q2
European Cardiology Review,EUROPEAN CARDIOLOGY REVIEW,3,,Q2
EUROPEAN CELLS & MATERIALS,EUROPEAN CELLS AND MATERIALS,2,,Q1
EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,EUROPEAN CHILD AND ADOLESCENT PSYCHIATRY,2,,Q1
European Clinical Respiratory Journal,EUROPEAN CLINICAL RESPIRATORY JOURNAL,4,,Q3
European Comic Art,EUROPEAN COMIC ART,3,,
European Company and Financial Law Review,EUROPEAN COMPANY AND FINANCIAL LAW REVIEW,4,,Q2
European Company Law,EUROPEAN COMPANY LAW,4,,
European Constitutional Law Review,EUROPEAN CONSTITUTIONAL LAW REVIEW,2,,Q1
European Convention on Human Rights Law Review,EUROPEAN CONVENTION ON HUMAN RIGHTS LAW REVIEW,,,Q1
European Countryside,EUROPEAN COUNTRYSIDE,4,,Q3
EUROPEAN CYTOKINE NETWORK,EUROPEAN CYTOKINE NETWORK,4,,Q4
European Early Childhood Education Research Journal,EUROPEAN EARLY CHILDHOOD EDUCATION RESEARCH JOURNAL,4,,Q2
EUROPEAN EATING DISORDERS REVIEW,EUROPEAN EATING DISORDERS REVIEW,2,,Q1
EUROPEAN ECONOMIC REVIEW,EUROPEAN ECONOMIC REVIEW,2,,Q2
European Education,EUROPEAN EDUCATION,4,,Q3
European Educational Research Journal,EUROPEAN EDUCATIONAL RESEARCH JOURNAL,2,,Q2
European Endodontic Journal,EUROPEAN ENDODONTIC JOURNAL,4,,Q2
European Financial Management,EUROPEAN FINANCIAL MANAGEMENT,4,,Q2
EUROPEAN FOOD RESEARCH AND TECHNOLOGY,EUROPEAN FOOD RESEARCH AND TECHNOLOGY,3,,Q2
European Geriatric Medicine,EUROPEAN GERIATRIC MEDICINE,3,,Q2
EUROPEAN HEART JOURNAL,EUROPEAN HEART JOURNAL,1,Yes,Q1
European Heart Journal-Acute Cardiovascular Care,EUROPEAN HEART JOURNAL ACUTE CARDIOVASCULAR CARE,2,,Q1
European Heart Journal-Cardiovascular Imaging,EUROPEAN HEART JOURNAL CARDIOVASCULAR IMAGING,1,Yes,Q1
European Heart Journal-Cardiovascular Pharmacotherapy,EUROPEAN HEART JOURNAL CARDIOVASCULAR PHARMACOTHERAPY,2,,Q1
European Heart Journal-Case Reports,EUROPEAN HEART JOURNAL CASE REPORTS,4,,Q4
European Heart Journal - Digital Health,EUROPEAN HEART JOURNAL DIGITAL HEALTH,3,,Q1
European Heart Journal-Quality of Care and Clinical Outcomes,EUROPEAN HEART JOURNAL QUALITY OF CARE AND CLINICAL OUTCOMES,2,,Q1
EUROPEAN HEART JOURNAL SUPPLEMENTS,EUROPEAN HEART JOURNAL SUPPLEMENTS,4,,Q2
EUROPEAN HISTORY QUARTERLY,EUROPEAN HISTORY QUARTERLY,2,,Q1
European Integration Studies,EUROPEAN INTEGRATION STUDIES,4,,Q3
European Journal for Philosophy of Science,EUROPEAN JOURNAL FOR PHILOSOPHY OF SCIENCE,2,Yes,Q1
European Journal for Research on the Education and Learning of Adults,EUROPEAN JOURNAL FOR RESEARCH ON EDUCATION AND LEARNING OF ADULTS,4,,
European Journal for Sport and Society,EUROPEAN JOURNAL FOR SPORT AND SOCIETY,3,,Q3
European Journal of Ageing,EUROPEAN JOURNAL OF AGEING,2,,Q1
EUROPEAN JOURNAL OF AGRONOMY,EUROPEAN JOURNAL OF AGRONOMY,1,Yes,Q1
European Journal of American Studies,EUROPEAN JOURNAL OF AMERICAN STUDIES,4,,
EUROPEAN JOURNAL OF ANAESTHESIOLOGY,EUROPEAN JOURNAL OF ANAESTHESIOLOGY,2,,Q1
European Journal of Analytic Philosophy,EUROPEAN JOURNAL OF ANALYTIC PHILOSOPHY,4,,Q4
European Journal of Anatomy,EUROPEAN JOURNAL OF ANATOMY,4,,Q4
European Journal of Applied Linguistics,EUROPEAN JOURNAL OF APPLIED LINGUISTICS,3,,Q3
EUROPEAN JOURNAL OF APPLIED MATHEMATICS,EUROPEAN JOURNAL OF APPLIED MATHEMATICS,4,,Q2
EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY,EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY,3,,Q2
European Journal of Archaeology,EUROPEAN JOURNAL OF ARCHAEOLOGY,2,,
European Journal of Breast Health,EUROPEAN JOURNAL OF BREAST HEALTH,4,,Q4
EUROPEAN JOURNAL OF CANCER,EUROPEAN JOURNAL OF CANCER,1,Yes,Q1
EUROPEAN JOURNAL OF CANCER CARE,EUROPEAN JOURNAL OF CANCER CARE,4,,Q2
EUROPEAN JOURNAL OF CANCER PREVENTION,EUROPEAN JOURNAL OF CANCER PREVENTION,4,,Q3
EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY,EUROPEAN JOURNAL OF CARDIO THORACIC SURGERY,2,,Q1
European Journal of Cardiovascular Nursing,EUROPEAN JOURNAL OF CARDIOVASCULAR NURSING,3,,Q1
EUROPEAN JOURNAL OF CELL BIOLOGY,EUROPEAN JOURNAL OF CELL BIOLOGY,2,,Q2
EUROPEAN JOURNAL OF CLINICAL INVESTIGATION,EUROPEAN JOURNAL OF CLINICAL INVESTIGATION,3,,Q1
EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY AND INFECTIOUS DISEASES,3,,Q2
EUROPEAN JOURNAL OF CLINICAL NUTRITION,EUROPEAN JOURNAL OF CLINICAL NUTRITION,3,,Q2
EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY,EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY,4,,Q2
EUROPEAN JOURNAL OF COMBINATORICS,EUROPEAN JOURNAL OF COMBINATORICS,2,,Q2
EUROPEAN JOURNAL OF COMMUNICATION,EUROPEAN JOURNAL OF COMMUNICATION,2,,Q1
European Journal of Comparative Economics,EUROPEAN JOURNAL OF COMPARATIVE ECONOMICS,4,,Q4
European Journal of Comparative Law and Governance,EUROPEAN JOURNAL OF COMPARATIVE LAW AND GOVERNANCE,4,,Q3
European Journal of Computational Mechanics,EUROPEAN JOURNAL OF COMPUTATIONAL MECHANICS,4,,Q4
European Journal of Contemporary Education,EUROPEAN JOURNAL OF CONTEMPORARY EDUCATION,4,,Q3
EUROPEAN JOURNAL OF CONTRACEPTION AND REPRODUCTIVE HEALTH CARE,EUROPEAN JOURNAL OF CONTRACEPTION AND REPRODUCTIVE HEALTH CARE,4,,Q2
EUROPEAN JOURNAL OF CONTROL,EUROPEAN JOURNAL OF CONTROL,4,,Q2
European Journal of Crime Criminal Law and Criminal Justice,EUROPEAN JOURNAL OF CRIME CRIMINAL LAW AND CRIMINAL JUSTICE,4,,Q2
European Journal of Criminology,EUROPEAN JOURNAL OF CRIMINOLOGY,3,,Q1
European Journal of Cultural Management and Policy,EUROPEAN JOURNAL OF CULTURAL MANAGEMENT AND POLICY,4,,
European Journal of Cultural Studies,EUROPEAN JOURNAL OF CULTURAL STUDIES,2,,Q1
European Journal of Dental Education,EUROPEAN JOURNAL OF DENTAL EDUCATION,4,,Q2
European Journal of Dentistry,EUROPEAN JOURNAL OF DENTISTRY,,,Q2
EUROPEAN JOURNAL OF DERMATOLOGY,EUROPEAN JOURNAL OF DERMATOLOGY,4,,Q3
European Journal of Development Research,EUROPEAN JOURNAL OF DEVELOPMENT RESEARCH,3,,Q2
European Journal of Developmental Psychology,EUROPEAN JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,3,,Q3
EUROPEAN JOURNAL OF DRUG METABOLISM AND PHARMACOKINETICS,EUROPEAN JOURNAL OF DRUG METABOLISM AND PHARMACOKINETICS,4,,Q3
European Journal of East Asian Studies,EUROPEAN JOURNAL OF EAST ASIAN STUDIES,,,Q4
European Journal of Economics and Economic Policies-Intervention,EUROPEAN JOURNAL OF ECONOMICS AND ECONOMIC POLICIES INTERVENTION,4,,Q3
European Journal of Education,EUROPEAN JOURNAL OF EDUCATION,2,,Q1
European Journal of Education and Psychology,EUROPEAN JOURNAL OF EDUCATION AND PSYCHOLOGY,4,,Q3
European Journal of Emergency Medicine,EUROPEAN JOURNAL OF EMERGENCY MEDICINE,3,,Q1
EUROPEAN JOURNAL OF ENDOCRINOLOGY,EUROPEAN JOURNAL OF ENDOCRINOLOGY,2,Yes,Q1
European Journal of Engineering Education,EUROPEAN JOURNAL OF ENGINEERING EDUCATION,4,,Q1
European Journal of English Studies,EUROPEAN JOURNAL OF ENGLISH STUDIES,3,,Q3
EUROPEAN JOURNAL OF ENTOMOLOGY,EUROPEAN JOURNAL OF ENTOMOLOGY,4,,Q3
European Journal of Environmental and Civil Engineering,EUROPEAN JOURNAL OF ENVIRONMENTAL AND CIVIL ENGINEERING,4,,Q2
European Journal of Environmental Sciences,EUROPEAN JOURNAL OF ENVIRONMENTAL SCIENCES,4,,Q4
EUROPEAN JOURNAL OF EPIDEMIOLOGY,EUROPEAN JOURNAL OF EPIDEMIOLOGY,2,,Q1
European Journal of Family Business,EUROPEAN JOURNAL OF FAMILY BUSINESS,,,Q4
European Journal of Finance,EUROPEAN JOURNAL OF FINANCE,4,,Q2
EUROPEAN JOURNAL OF FOREST RESEARCH,EUROPEAN JOURNAL OF FOREST RESEARCH,2,,Q1
European Journal of Futures Research,EUROPEAN JOURNAL OF FUTURES RESEARCH,2,,Q1
EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY,EUROPEAN JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,4,,Q3
European Journal of General Practice,EUROPEAN JOURNAL OF GENERAL PRACTICE,3,,Q1
European Journal of Geriatrics and Gerontology,EUROPEAN JOURNAL OF GERIATRICS AND GERONTOLOGY,4,,Q4
EUROPEAN JOURNAL OF GYNAECOLOGICAL ONCOLOGY,EUROPEAN JOURNAL OF GYNAECOLOGICAL ONCOLOGY,4,,Q4
EUROPEAN JOURNAL OF HAEMATOLOGY,EUROPEAN JOURNAL OF HAEMATOLOGY,4,,Q2
European Journal of Health Economics,EUROPEAN JOURNAL OF HEALTH ECONOMICS,3,,Q1
EUROPEAN JOURNAL OF HEALTH LAW,EUROPEAN JOURNAL OF HEALTH LAW,4,,Q2
European Journal of Health Psychology,EUROPEAN JOURNAL OF HEALTH PSYCHOLOGY,4,,Q3
EUROPEAN JOURNAL OF HEART FAILURE,EUROPEAN JOURNAL OF HEART FAILURE,1,Yes,Q1
European Journal of Higher Education,EUROPEAN JOURNAL OF HIGHER EDUCATION,2,,Q1
EUROPEAN JOURNAL OF HISTOCHEMISTRY,EUROPEAN JOURNAL OF HISTOCHEMISTRY,4,,Q4
European Journal of the History of Economic Thought,EUROPEAN JOURNAL OF HISTORY OF ECONOMIC THOUGHT,4,,Q2
EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE,EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE,4,,Q4
European Journal of Hospital Pharmacy,EUROPEAN JOURNAL OF HOSPITAL PHARMACY,4,,Q4
EUROPEAN JOURNAL OF HUMAN GENETICS,EUROPEAN JOURNAL OF HUMAN GENETICS,2,,Q1
European Journal of Human Movement,EUROPEAN JOURNAL OF HUMAN MOVEMENT,4,,Q4
European Journal of Hybrid Imaging,EUROPEAN JOURNAL OF HYBRID IMAGING,4,,Q4
EUROPEAN JOURNAL OF IMMUNOLOGY,EUROPEAN JOURNAL OF IMMUNOLOGY,3,,Q2
European Journal of Industrial Engineering,EUROPEAN JOURNAL OF INDUSTRIAL ENGINEERING,4,,Q4
EUROPEAN JOURNAL OF INDUSTRIAL RELATIONS,EUROPEAN JOURNAL OF INDUSTRIAL RELATIONS,3,,Q2
European Journal of Inflammation,EUROPEAN JOURNAL OF INFLAMMATION,4,,Q4
EUROPEAN JOURNAL OF INFORMATION SYSTEMS,EUROPEAN JOURNAL OF INFORMATION SYSTEMS,2,,Q1
European Journal of Innovation Management,EUROPEAN JOURNAL OF INNOVATION MANAGEMENT,3,,Q1
EUROPEAN JOURNAL OF INORGANIC CHEMISTRY,EUROPEAN JOURNAL OF INORGANIC CHEMISTRY,4,,Q3
European Journal of Integrative Medicine,EUROPEAN JOURNAL OF INTEGRATIVE MEDICINE,4,,Q3
European Journal of Internal Medicine,EUROPEAN JOURNAL OF INTERNAL MEDICINE,2,,Q1
European Journal of International Law,EUROPEAN JOURNAL OF INTERNATIONAL LAW,2,,Q1
European Journal of International Management,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,4,,Q4
EUROPEAN JOURNAL OF INTERNATIONAL RELATIONS,EUROPEAN JOURNAL OF INTERNATIONAL RELATIONS,1,Yes,Q1
European Journal of International Security,EUROPEAN JOURNAL OF INTERNATIONAL SECURITY,1,Yes,Q1
European Journal of Investigation in Health Psychology and Education,EUROPEAN JOURNAL OF INVESTIGATION IN HEALTH PSYCHOLOGY AND EDUCATION,3,,Q2
European Journal of Jewish Studies,EUROPEAN JOURNAL OF JEWISH STUDIES,3,,Q2
European Journal of Korean Studies,EUROPEAN JOURNAL OF KOREAN STUDIES,4,,
European Journal of Law and Economics,EUROPEAN JOURNAL OF LAW AND ECONOMICS,4,,Q2
European Journal of Legal Studies,EUROPEAN JOURNAL OF LEGAL STUDIES,4,,Q2
EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY,EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY,4,,Q3
European Journal of Management and Business Economics,EUROPEAN JOURNAL OF MANAGEMENT AND BUSINESS ECONOMICS,3,,Q1
EUROPEAN JOURNAL OF MARKETING,EUROPEAN JOURNAL OF MARKETING,3,,Q1
EUROPEAN JOURNAL OF MASS SPECTROMETRY,EUROPEAN JOURNAL OF MASS SPECTROMETRY,4,,Q4
European Journal of Mathematics,EUROPEAN JOURNAL OF MATHEMATICS,4,,Q3
EUROPEAN JOURNAL OF MECHANICS A-SOLIDS,EUROPEAN JOURNAL OF MECHANICS A SOLIDS,2,,Q1
EUROPEAN JOURNAL OF MECHANICS B-FLUIDS,EUROPEAN JOURNAL OF MECHANICS B FLUIDS,3,,Q2
European Journal of Media Art and Photography,EUROPEAN JOURNAL OF MEDIA ART AND PHOTOGRAPHY,3,,
European Journal of Medical Genetics,EUROPEAN JOURNAL OF MEDICAL GENETICS,4,,Q3
EUROPEAN JOURNAL OF MEDICAL RESEARCH,EUROPEAN JOURNAL OF MEDICAL RESEARCH,3,,Q2
EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY,EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY,2,,Q1
European Journal of Medicinal Chemistry Reports,EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY REPORTS,3,,Q2
European Journal of Mental Health,EUROPEAN JOURNAL OF MENTAL HEALTH,4,,Q4
European Journal of Microbiology and Immunology,EUROPEAN JOURNAL OF MICROBIOLOGY AND IMMUNOLOGY,3,,Q3
European Journal of Midwifery,EUROPEAN JOURNAL OF MIDWIFERY,4,,Q2
EUROPEAN JOURNAL OF MIGRATION AND LAW,EUROPEAN JOURNAL OF MIGRATION AND LAW,2,,Q1
EUROPEAN JOURNAL OF MINERALOGY,EUROPEAN JOURNAL OF MINERALOGY,3,,Q2
EUROPEAN JOURNAL OF NEUROLOGY,EUROPEAN JOURNAL OF NEUROLOGY,2,,Q1
EUROPEAN JOURNAL OF NEUROSCIENCE,EUROPEAN JOURNAL OF NEUROSCIENCE,4,,Q3
EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,1,Yes,Q1
EUROPEAN JOURNAL OF NUTRITION,EUROPEAN JOURNAL OF NUTRITION,2,,Q1
European Journal of Obstetrics & Gynecology and Reproductive Biology,EUROPEAN JOURNAL OF OBSTETRICS AND GYNECOLOGY AND REPRODUCTIVE BIOLOGY,3,,Q2
European Journal of Obstetrics & Gynecology and Reproductive Biology-X,EUROPEAN JOURNAL OF OBSTETRICS AND GYNECOLOGY AND REPRODUCTIVE BIOLOGY X,4,,Q3
European Journal of Oncology Nursing,EUROPEAN JOURNAL OF ONCOLOGY NURSING,3,,Q1
EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,2,,Q1
EUROPEAN JOURNAL OF OPHTHALMOLOGY,EUROPEAN JOURNAL OF OPHTHALMOLOGY,4,,Q3
EUROPEAN JOURNAL OF ORAL SCIENCES,EUROPEAN JOURNAL OF ORAL SCIENCES,4,,Q3
EUROPEAN JOURNAL OF ORGANIC CHEMISTRY,EUROPEAN JOURNAL OF ORGANIC CHEMISTRY,4,,Q2
EUROPEAN JOURNAL OF ORTHODONTICS,EUROPEAN JOURNAL OF ORTHODONTICS,2,,Q1
European Journal of Orthopaedic Surgery and Traumatology,EUROPEAN JOURNAL OF ORTHOPAEDIC SURGERY AND TRAUMATOLOGY,4,,Q3
European Journal of Paediatric Dentistry,EUROPEAN JOURNAL OF PAEDIATRIC DENTISTRY,2,,Q1
EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY,EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY,3,,Q2
EUROPEAN JOURNAL OF PAIN,EUROPEAN JOURNAL OF PAIN,2,,Q1
EUROPEAN JOURNAL OF PEDIATRIC SURGERY,EUROPEAN JOURNAL OF PEDIATRIC SURGERY,4,,Q3
European Journal of Pediatric Surgery Reports,EUROPEAN JOURNAL OF PEDIATRIC SURGERY REPORTS,4,,Q4
EUROPEAN JOURNAL OF PEDIATRICS,EUROPEAN JOURNAL OF PEDIATRICS,3,,Q1
EUROPEAN JOURNAL OF PERSONALITY,EUROPEAN JOURNAL OF PERSONALITY,1,Yes,Q1
EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES,EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES,3,,Q1
EUROPEAN JOURNAL OF PHARMACEUTICS AND BIOPHARMACEUTICS,EUROPEAN JOURNAL OF PHARMACEUTICS AND BIOPHARMACEUTICS,3,,Q1
European Journal of Pharmacology,EUROPEAN JOURNAL OF PHARMACOLOGY,3,,Q1
EUROPEAN JOURNAL OF PHILOSOPHY,EUROPEAN JOURNAL OF PHILOSOPHY,2,,
EUROPEAN JOURNAL OF PHYCOLOGY,EUROPEAN JOURNAL OF PHYCOLOGY,3,,Q2
European Journal of Physical and Rehabilitation Medicine,EUROPEAN JOURNAL OF PHYSICAL AND REHABILITATION MEDICINE,3,,Q1
EUROPEAN JOURNAL OF PHYSICS,EUROPEAN JOURNAL OF PHYSICS,4,,Q3
European Journal of Physiotherapy,EUROPEAN JOURNAL OF PHYSIOTHERAPY,4,,Q3
EUROPEAN JOURNAL OF PLANT PATHOLOGY,EUROPEAN JOURNAL OF PLANT PATHOLOGY,4,,Q2
EUROPEAN JOURNAL OF PLASTIC SURGERY,EUROPEAN JOURNAL OF PLASTIC SURGERY,4,,Q3
European Journal of Political Economy,EUROPEAN JOURNAL OF POLITICAL ECONOMY,2,,Q1
EUROPEAN JOURNAL OF POLITICAL RESEARCH,EUROPEAN JOURNAL OF POLITICAL RESEARCH,1,Yes,Q1
European Journal of Political Theory,EUROPEAN JOURNAL OF POLITICAL THEORY,2,,Q2
European Journal of Politics and Gender,EUROPEAN JOURNAL OF POLITICS AND GENDER,2,,Q1
European Journal of Population-Revue Europeenne de Demographie,EUROPEAN JOURNAL OF POPULATION REVUE EUROPEENNE DE DEMOGRAPHIE,2,,Q1
European Journal of Pragmatism and American Philosophy,EUROPEAN JOURNAL OF PRAGMATISM AND AMERICAN PHILOSOPHY,4,,
European Journal of Preventive Cardiology,EUROPEAN JOURNAL OF PREVENTIVE CARDIOLOGY,1,Yes,Q1
European Journal of Probation,EUROPEAN JOURNAL OF PROBATION,4,,Q4
European Journal of Prosthodontics and Restorative Dentistry,EUROPEAN JOURNAL OF PROSTHODONTICS AND RESTORATIVE DENTISTRY,4,,Q3
EUROPEAN JOURNAL OF PROTISTOLOGY,EUROPEAN JOURNAL OF PROTISTOLOGY,3,,Q4
EUROPEAN JOURNAL OF PSYCHIATRY,EUROPEAN JOURNAL OF PSYCHIATRY,4,,Q3
EUROPEAN JOURNAL OF PSYCHOLOGICAL ASSESSMENT,EUROPEAN JOURNAL OF PSYCHOLOGICAL ASSESSMENT,3,,Q1
European Journal of Psychology Applied to Legal Context,EUROPEAN JOURNAL OF PSYCHOLOGY APPLIED TO LEGAL CONTEXT,1,Yes,Q1
EUROPEAN JOURNAL OF PSYCHOLOGY OF EDUCATION,EUROPEAN JOURNAL OF PSYCHOLOGY OF EDUCATION,3,,Q2
European Journal of Psychology Open,EUROPEAN JOURNAL OF PSYCHOLOGY OPEN,4,,Q3
European Journal of Psychotherapy & Counselling,EUROPEAN JOURNAL OF PSYCHOTHERAPY AND COUNSELLING,4,,Q4
European Journal of Psychotraumatology,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,2,,Q1
EUROPEAN JOURNAL OF PUBLIC HEALTH,EUROPEAN JOURNAL OF PUBLIC HEALTH,3,,Q1
European Journal of Pure and Applied Mathematics,EUROPEAN JOURNAL OF PURE AND APPLIED MATHEMATICS,4,,Q2
EUROPEAN JOURNAL OF RADIOLOGY,EUROPEAN JOURNAL OF RADIOLOGY,2,,Q1
European Journal of Radiology Open,EUROPEAN JOURNAL OF RADIOLOGY OPEN,4,,Q2
European Journal of Remote Sensing,EUROPEAN JOURNAL OF REMOTE SENSING,3,,Q2
European Journal of Rheumatology,EUROPEAN JOURNAL OF RHEUMATOLOGY,4,,Q3
European Journal of Risk Regulation,EUROPEAN JOURNAL OF RISK REGULATION,4,,Q1
European Journal of Scandinavian Studies,EUROPEAN JOURNAL OF SCANDINAVIAN STUDIES,4,,
European Journal of Science and Theology,EUROPEAN JOURNAL OF SCIENCE AND THEOLOGY,4,,
EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,2,,Q2
European Journal of Social Security,EUROPEAN JOURNAL OF SOCIAL SECURITY,4,,Q3
European Journal of Social Theory,EUROPEAN JOURNAL OF SOCIAL THEORY,2,,Q2
European Journal of Social Work,EUROPEAN JOURNAL OF SOCIAL WORK,3,,Q2
European Journal of Sociology-Archives Europeennes de Sociologie,EUROPEAN JOURNAL OF SOCIOLOGY ARCHIVES EUROPEENNES DE SOCIOLOGIE,,,Q2
EUROPEAN JOURNAL OF SOIL BIOLOGY,EUROPEAN JOURNAL OF SOIL BIOLOGY,2,,Q2
EUROPEAN JOURNAL OF SOIL SCIENCE,EUROPEAN JOURNAL OF SOIL SCIENCE,2,,Q2
European Journal of Special Needs Education,EUROPEAN JOURNAL OF SPECIAL NEEDS EDUCATION,3,,Q1
European Journal of Sport Science,EUROPEAN JOURNAL OF SPORT SCIENCE,3,,Q1
European Journal of Sustainable Development,EUROPEAN JOURNAL OF SUSTAINABLE DEVELOPMENT,4,,Q4
European Journal of Taxonomy,EUROPEAN JOURNAL OF TAXONOMY,3,,Q2
European Journal of Teacher Education,EUROPEAN JOURNAL OF TEACHER EDUCATION,2,,Q1
European Journal of Therapeutics,EUROPEAN JOURNAL OF THERAPEUTICS,4,,Q3
European Journal of Tourism Hospitality and Recreation,EUROPEAN JOURNAL OF TOURISM HOSPITALITY AND RECREATION,4,,Q4
European Journal of Tourism Research,EUROPEAN JOURNAL OF TOURISM RESEARCH,4,,Q1
European Journal of Training and Development,EUROPEAN JOURNAL OF TRAINING AND DEVELOPMENT,4,,Q2
European Journal of Transformation Studies,EUROPEAN JOURNAL OF TRANSFORMATION STUDIES,4,,Q4
European Journal of Translational Myology,EUROPEAN JOURNAL OF TRANSLATIONAL MYOLOGY,4,,Q3
European Journal of Transport and Infrastructure Research,EUROPEAN JOURNAL OF TRANSPORT AND INFRASTRUCTURE RESEARCH,4,,
European Journal of Trauma & Dissociation,EUROPEAN JOURNAL OF TRAUMA AND DISSOCIATION,4,,Q3
European Journal of Trauma and Emergency Surgery,EUROPEAN JOURNAL OF TRAUMA AND EMERGENCY SURGERY,3,,Q2
EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY,EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY,1,Yes,Q1
EUROPEAN JOURNAL OF WILDLIFE RESEARCH,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,3,,Q1
EUROPEAN JOURNAL OF WOMENS STUDIES,EUROPEAN JOURNAL OF WOMENS STUDIES,3,,Q2
European Journal of Wood and Wood Products,EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS,3,,Q1
European Journal of Work and Organizational Psychology,EUROPEAN JOURNAL OF WORK AND ORGANIZATIONAL PSYCHOLOGY,2,,Q2
European Journal on Criminal Policy and Research,EUROPEAN JOURNAL ON CRIMINAL POLICY AND RESEARCH,3,,Q2
European Judaism-A Journal for the New Europe,EUROPEAN JUDAISM A JOURNAL FOR NEW EUROPE,4,,
European Labour Law Journal,EUROPEAN LABOUR LAW JOURNAL,4,,Q1
European Law Journal,EUROPEAN LAW JOURNAL,3,,Q1
European Law Review,EUROPEAN LAW REVIEW,4,,Q2
European Legacy-Toward New Paradigms,EUROPEAN LEGACY TOWARD NEW PARADIGMS,4,,
European Management Journal,EUROPEAN MANAGEMENT JOURNAL,2,,Q1
European Management Review,EUROPEAN MANAGEMENT REVIEW,3,,Q2
European Management Studies,EUROPEAN MANAGEMENT STUDIES,4,,Q4
EUROPEAN NEUROLOGY,EUROPEAN NEUROLOGY,4,,Q3
EUROPEAN NEUROPSYCHOPHARMACOLOGY,EUROPEAN NEUROPSYCHOPHARMACOLOGY,2,,Q1
European Oral Research,EUROPEAN ORAL RESEARCH,4,,Q3
European Physical Education Review,EUROPEAN PHYSICAL EDUCATION REVIEW,1,Yes,Q1
EUROPEAN PHYSICAL JOURNAL A,EUROPEAN PHYSICAL JOURNAL A,3,,Q2
EUROPEAN PHYSICAL JOURNAL-APPLIED PHYSICS,EUROPEAN PHYSICAL JOURNAL APPLIED PHYSICS,4,,Q4
