Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
JOURNAL OF ISLAMIC ACCOUNTING AND BUSINESS RESEARCH,3,,Q2
JOURNAL OF ISRAELI HISTORY,3,,Q2
JOURNAL OF LATIN AMERICAN STUDIES,3,,Q2
JOURNAL OF LATINX PSYCHOLOGY,3,,Q2
JOURNAL OF LEISURE RESEARCH,3,,Q2
JOURNAL OF LGBT YOUTH,3,,Q2
JOURNAL OF LITERACY RESEARCH,3,,Q2
JOURNAL OF LOGIC AND COMPUTATION,3,,Q2
JOURNAL OF LOGIC LANGUAGE AND INFORMATION,3,,Q2
JOURNAL OF LOSS PREVENTION IN PROCESS INDUSTRIES,3,,Q2
JOURNAL OF LOW FREQUENCY NOISE VIBRATION AND ACTIVE CONTROL,3,,Q2
JOURNAL OF LOWER GENITAL TRACT DISEASE,3,,Q2
JOURNAL OF LUMINESCENCE,3,,Q2
JOURNAL OF MAGNETIC RESONANCE,3,,Q2
JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS,3,,Q2
JOURNAL OF MAMMALOGY,3,,Q2
JOURNAL OF MANAGEMENT DEVELOPMENT,3,,Q2
JOURNAL OF MANAGEMENT INQUIRY,3,,Q2
JOURNAL OF MANUFACTURING SCIENCE AND ENGINEERING TRANSACTIONS OF ASME,3,,Q2
JOURNAL OF MARINE SCIENCE AND ENGINEERING,3,,Q2
JOURNAL OF MARKETING MANAGEMENT,3,,Q2
JOURNAL OF MASS SPECTROMETRY,3,,Q2
JOURNAL OF MATERIALS CHEMISTRY B,3,,Q2
JOURNAL OF MATERIALS IN CIVIL ENGINEERING,3,,Q2
JOURNAL OF MATERIALS SCIENCE,3,,Q2
JOURNAL OF MATERIALS SCIENCE MATERIALS IN MEDICINE,3,,Q2
JOURNAL OF MATHEMATICAL CHEMISTRY,3,,Q2
JOURNAL OF MATHEMATICAL FLUID MECHANICS,3,,Q2
JOURNAL OF MATHEMATICAL SOCIETY OF JAPAN,3,,Q2
JOURNAL OF MECHANICAL BEHAVIOR OF BIOMEDICAL MATERIALS,3,,Q2
JOURNAL OF MECHANICAL DESIGN,3,,Q2
JOURNAL OF MEMBRANE COMPUTING,3,,Q2
JOURNAL OF MICROBIOLOGY IMMUNOLOGY AND INFECTION,3,,Q2
JOURNAL OF MICROELECTROMECHANICAL SYSTEMS,3,,Q2
JOURNAL OF MIGRATION AND HEALTH,3,,Q2
JOURNAL OF MOLECULAR ENDOCRINOLOGY,3,,Q2
JOURNAL OF MOLLUSCAN STUDIES,3,,Q2
JOURNAL OF MULTIDISCIPLINARY HEALTHCARE,3,,Q2
JOURNAL OF NEPHROLOGY,3,,Q2
JOURNAL OF NETWORK AND SYSTEMS MANAGEMENT,3,,Q2
JOURNAL OF NEURAL ENGINEERING,3,,Q2
JOURNAL OF NEUROCHEMISTRY,3,,Q2
JOURNAL OF NEUROIMAGING,3,,Q2
JOURNAL OF NEUROIMMUNE PHARMACOLOGY,3,,Q2
JOURNAL OF NEUROLOGICAL SCIENCES,3,,Q2
JOURNAL OF NEURORESTORATOLOGY,3,,Q2
JOURNAL OF NEUROSURGERY PEDIATRICS,3,,Q2
JOURNAL OF NON NEWTONIAN FLUID MECHANICS,3,,Q2
JOURNAL OF NONCOMMUTATIVE GEOMETRY,3,,Q2
JOURNAL OF NONDESTRUCTIVE EVALUATION,3,,Q2
JOURNAL OF NONLINEAR MATHEMATICAL PHYSICS,3,,Q2
JOURNAL OF NUCLEAR CARDIOLOGY,3,,Q2
JOURNAL OF NUCLEAR SCIENCE AND TECHNOLOGY,3,,Q2
JOURNAL OF NUMBER THEORY,3,,Q2
JOURNAL OF NUTRITION,3,,Q2
JOURNAL OF OBESITY,3,,Q2
JOURNAL OF OCCUPATIONAL MEDICINE AND TOXICOLOGY,3,,Q2
JOURNAL OF OPERATOR THEORY,3,,Q2
JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS,3,,Q2
JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,3,,Q2
JOURNAL OF ORAL PATHOLOGY AND MEDICINE,3,,Q2
JOURNAL OF ORGANIZATIONAL EFFECTIVENESS PEOPLE AND PERFORMANCE,3,,Q2
JOURNAL OF ORTHOPAEDIC RESEARCH,3,,Q2
JOURNAL OF ORTHOPAEDIC TRAUMA,3,,Q2
JOURNAL OF OTOLOGY,3,,Q2
JOURNAL OF PACIFIC RIM PSYCHOLOGY,3,,Q2
JOURNAL OF PAIN RESEARCH,3,,Q2
JOURNAL OF PARENTERAL AND ENTERAL NUTRITION,3,,Q2
JOURNAL OF PEDIATRIC UROLOGY,3,,Q2
JOURNAL OF PERIPHERAL NERVOUS SYSTEM,3,,Q2
JOURNAL OF PERSONAL SELLING AND SALES MANAGEMENT,3,,Q2
JOURNAL OF PERSONALITY ASSESSMENT,3,,Q2
JOURNAL OF PERSONALITY DISORDERS,3,,Q2
JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS,3,,Q2
JOURNAL OF PHARMACEUTICAL POLICY AND PRACTICE,3,,Q2
JOURNAL OF PHARMACEUTICAL SCIENCES,3,,Q2
JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,3,,Q2
JOURNAL OF PHYSICS A MATHEMATICAL AND THEORETICAL,3,,Q2
JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS,3,,Q2
JOURNAL OF PHYSICS D APPLIED PHYSICS,3,,Q2
JOURNAL OF PHYSICS G NUCLEAR AND PARTICLE PHYSICS,3,,Q2
JOURNAL OF PHYSICS MATERIALS,3,,Q2
JOURNAL OF PLANKTON RESEARCH,3,,Q2
JOURNAL OF PLANNING EDUCATION AND RESEARCH,3,,Q2
JOURNAL OF PLANT DISEASES AND PROTECTION,3,,Q2
JOURNAL OF PLANT RESEARCH,3,,Q2
JOURNAL OF PLASMA PHYSICS,3,,Q2
JOURNAL OF POLICY ANALYSIS AND MANAGEMENT,3,,Q2
JOURNAL OF POLITICAL MARKETING,3,,Q2
JOURNAL OF POLITICAL POWER,3,,Q2
JOURNAL OF POLYMER SCIENCE,3,,Q2
JOURNAL OF POULTRY SCIENCE,3,,Q2
JOURNAL OF POWER SOURCES ADVANCES,3,,Q2
JOURNAL OF PREGNANCY,3,,Q2
JOURNAL OF PROCESS CONTROL,3,,Q2
JOURNAL OF PRODUCTIVITY ANALYSIS,3,,Q2
JOURNAL OF PROFESSIONAL CAPITAL AND COMMUNITY,3,,Q2
JOURNAL OF PROTEOMICS,3,,Q2
JOURNAL OF PSYCHOSOMATIC RESEARCH,3,,Q2
JOURNAL OF PUBLIC BUDGETING ACCOUNTING AND FINANCIAL MANAGEMENT,3,,Q2
JOURNAL OF PUBLIC POLICY,3,,Q2
JOURNAL OF PUBLIC POLICY AND MARKETING,3,,Q2
JOURNAL OF PUBLIC TRANSPORTATION,3,,Q2
JOURNAL OF PURE AND APPLIED ALGEBRA,3,,Q2
JOURNAL OF QUANTITATIVE SPECTROSCOPY AND RADIATIVE TRANSFER,3,,Q2
JOURNAL OF QUATERNARY SCIENCE,3,,Q2
JOURNAL OF RACIAL AND ETHNIC HEALTH DISPARITIES,3,,Q2
JOURNAL OF RAMAN SPECTROSCOPY,3,,Q2
JOURNAL OF REFUGEE STUDIES,3,,Q2
JOURNAL OF RELIGIOUS HISTORY,3,,Q2
JOURNAL OF REPRODUCTIVE IMMUNOLOGY,3,,Q2
JOURNAL OF RESEARCH IN READING,3,,Q2
JOURNAL OF RHEOLOGY,3,,Q2
JOURNAL OF RHEUMATOLOGY,3,,Q2
JOURNAL OF RISK AND UNCERTAINTY,3,,Q2
JOURNAL OF ROYAL ANTHROPOLOGICAL INSTITUTE,3,,Q2
JOURNAL OF ROYAL SOCIETY OF NEW ZEALAND,3,,Q2
JOURNAL OF RURAL HEALTH,3,,Q2
JOURNAL OF SANDWICH STRUCTURES AND MATERIALS,3,,Q2
JOURNAL OF SCIENCE TEACHER EDUCATION,3,,Q2
JOURNAL OF SEMICONDUCTORS,3,,Q2
JOURNAL OF SEPARATION SCIENCE,3,,Q2
JOURNAL OF SERVICE THEORY AND PRACTICE,3,,Q2
JOURNAL OF SERVICES MARKETING,3,,Q2
JOURNAL OF SEXUAL AGGRESSION,3,,Q2
JOURNAL OF SOCIOLOGY,3,,Q2
JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,3,,Q2
JOURNAL OF SOILS AND SEDIMENTS,3,,Q2
JOURNAL OF SOUTHERN AFRICAN STUDIES,3,,Q2
JOURNAL OF SPECTROSCOPY,3,,Q2
JOURNAL OF SPORT AND EXERCISE PSYCHOLOGY,3,,Q2
JOURNAL OF SPORT AND SOCIAL ISSUES,3,,Q2
JOURNAL OF SPORTS SCIENCE AND MEDICINE,3,,Q2
JOURNAL OF SPORTS SCIENCES,3,,Q2
JOURNAL OF STATISTICAL MECHANICS THEORY AND EXPERIMENT,3,,Q2
JOURNAL OF STRATEGIC MARKETING,3,,Q2
JOURNAL OF STRATEGIC STUDIES,3,,Q2
JOURNAL OF STRUCTURAL BIOLOGY,3,,Q2
JOURNAL OF STRUCTURAL GEOLOGY,3,,Q2
JOURNAL OF STRUCTURAL INTEGRITY AND MAINTENANCE,3,,Q2
JOURNAL OF STUDIES ON ALCOHOL AND DRUGS,3,,Q2
JOURNAL OF SUPERCRITICAL FLUIDS,3,,Q2
JOURNAL OF SURGICAL EDUCATION,3,,Q2
JOURNAL OF SURGICAL ONCOLOGY,3,,Q2
JOURNAL OF SURGICAL RESEARCH,3,,Q2
JOURNAL OF SURVEY STATISTICS AND METHODOLOGY,3,,Q2
JOURNAL OF SUSTAINABLE METALLURGY,3,,Q2
JOURNAL OF SYMBOLIC LOGIC,3,,Q2
JOURNAL OF SYNCHROTRON RADIATION,3,,Q2
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,3,,Q2
JOURNAL OF TELEMEDICINE AND TELECARE,3,,Q2
JOURNAL OF THEORETICAL AND APPLIED ELECTRONIC COMMERCE RESEARCH,3,,Q2
JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY,3,,Q2
JOURNAL OF THERMAL SPRAY TECHNOLOGY,3,,Q2
JOURNAL OF THERMAL STRESSES,3,,Q2
JOURNAL OF THERMOPLASTIC COMPOSITE MATERIALS,3,,Q2
JOURNAL OF THROMBOSIS AND THROMBOLYSIS,3,,Q2
JOURNAL OF TRACE ELEMENTS IN MEDICINE AND BIOLOGY,3,,Q2
JOURNAL OF TRADITIONAL AND COMPLEMENTARY MEDICINE,3,,Q2
JOURNAL OF TRAUMA AND DISSOCIATION,3,,Q2
JOURNAL OF TRAUMATIC STRESS,3,,Q2
JOURNAL OF TRIBOLOGY TRANSACTIONS OF ASME,3,,Q2
JOURNAL OF TURBOMACHINERY TRANSACTIONS OF ASME,3,,Q2
JOURNAL OF ULTRASOUND IN MEDICINE,3,,Q2
JOURNAL OF URBAN AFFAIRS,3,,Q2
JOURNAL OF URBAN DESIGN,3,,Q2
JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY,3,,Q2
JOURNAL OF VECTOR ECOLOGY,3,,Q2
JOURNAL OF VERTEBRATE BIOLOGY,3,,Q2
JOURNAL OF VETERINARY BEHAVIOR CLINICAL APPLICATIONS AND RESEARCH,3,,Q2
JOURNAL OF VETERINARY PHARMACOLOGY AND THERAPEUTICS,3,,Q2
JOURNAL OF VETERINARY SCIENCE,3,,Q2
JOURNAL OF VIBRATION AND CONTROL,3,,Q2
JOURNAL OF VISION,3,,Q2
JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH,3,,Q2
JOURNAL OF WATER RESOURCES PLANNING AND MANAGEMENT,3,,Q2
JOURNAL OF WEB SEMANTICS,3,,Q2
JOURNAL OF WINE ECONOMICS,3,,Q2
JOURNAL OF WOMEN POLITICS AND POLICY,3,,Q2
JOURNAL OF WOMENS HISTORY,3,,Q2
JOURNAL OF WORKPLACE LEARNING,3,,Q2
JOURNAL OF ZOOLOGY,3,,Q2
JURISPRUDENCE AN INTERNATIONAL JOURNAL OF LEGAL AND POLITICAL THOUGHT,3,,Q2
JAC ANTIMICROBIAL RESISTANCE,4,,Q2
JAHRBUCH FUR WIRTSCHAFTSGESCHICHTE,4,,Q2
JAMBA JOURNAL OF DISASTER RISK STUDIES,4,,Q2
JAPAN JOURNAL OF INDUSTRIAL AND APPLIED MATHEMATICS,4,,Q2
JAPAN JOURNAL OF NURSING SCIENCE,4,,Q2
JAPANESE JOURNAL OF OPHTHALMOLOGY,4,,Q2
JBI EVIDENCE IMPLEMENTATION,4,,Q2
JBJS ESSENTIAL SURGICAL TECHNIQUES,4,,Q2
JEBAT MALAYSIAN JOURNAL OF HISTORY POLITICS AND STRATEGIC STUDIES,4,,Q2
JMA JOURNAL,4,,Q2
JMM INTERNATIONAL JOURNAL ON MEDIA MANAGEMENT,4,,Q2
JOGNN JOURNAL OF OBSTETRIC GYNECOLOGIC AND NEONATAL NURSING,4,,Q2
JOM,4,,Q2
JORNAL BRASILEIRO DE PNEUMOLOGIA,4,,Q2
JORNAL BRASILEIRO DE REPRODUCAO ASSISTIDA,4,,Q2
JOURNAL FOR EDUCATION OF GIFTED,4,,Q2
JOURNAL FOR EUROPEAN ENVIRONMENTAL AND PLANNING LAW,4,,Q2
JOURNAL FOR LABOUR MARKET RESEARCH,4,,Q2
JOURNAL FOR MULTICULTURAL EDUCATION,4,,Q2
JOURNAL FOR NURSES IN PROFESSIONAL DEVELOPMENT,4,,Q2
JOURNAL FOR PEACE AND NUCLEAR DISARMAMENT,4,,Q2
JOURNAL FOR SPECIALISTS IN PEDIATRIC NURSING,4,,Q2
JOURNAL OF ACADEMY OF CONSULTATION LIAISON PSYCHIATRY,4,,Q2
JOURNAL OF ACCOUNTING LITERATURE,4,,Q2
JOURNAL OF ADOLESCENT AND ADULT LITERACY,4,,Q2
JOURNAL OF ADULT AND CONTINUING EDUCATION,4,,Q2
JOURNAL OF ADVANCED VETERINARY AND ANIMAL RESEARCH,4,,Q2
JOURNAL OF ADVENTURE EDUCATION AND OUTDOOR LEARNING,4,,Q2
JOURNAL OF AEROSPACE ENGINEERING,4,,Q2
JOURNAL OF AFRICAN ECONOMIES,4,,Q2
JOURNAL OF AFRICAN MEDIA STUDIES,4,,Q2
JOURNAL OF AFRICAN MILITARY HISTORY,4,,Q2
JOURNAL OF AGGRESSION MALTREATMENT AND TRAUMA,4,,Q2
JOURNAL OF AGRICULTURAL ENGINEERING,4,,Q2
JOURNAL OF AGRICULTURAL SCIENCE,4,,Q2
JOURNAL OF AGRICULTURAL SCIENCE AND TECHNOLOGY,4,,Q2
JOURNAL OF AGRICULTURE FOOD SYSTEMS AND COMMUNITY DEVELOPMENT,4,,Q2
JOURNAL OF AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS GLOBAL RESEARCH AND REVIEWS,4,,Q2
JOURNAL OF AMERICAN ASSOCIATION OF NURSE PRACTITIONERS,4,,Q2
JOURNAL OF AMERICAN COLLEGE HEALTH,4,,Q2
JOURNAL OF AMERICAN COLLEGE OF EMERGENCY PHYSICIANS OPEN,4,,Q2
JOURNAL OF AMERICAN EAST ASIAN RELATIONS,4,,Q2
JOURNAL OF AMERICAN PSYCHIATRIC NURSES ASSOCIATION,4,,Q2
JOURNAL OF AMERICAN TAXATION ASSOCIATION,4,,Q2
JOURNAL OF AMERICAN WATER RESOURCES ASSOCIATION,4,,Q2
JOURNAL OF ANIMAL AND FEED SCIENCES,4,,Q2
JOURNAL OF ANTIBIOTICS,4,,Q2
JOURNAL OF ANTITRUST ENFORCEMENT,4,,Q2
JOURNAL OF APICULTURAL RESEARCH,4,,Q2
JOURNAL OF APPLIED ANALYSIS AND COMPUTATION,4,,Q2
JOURNAL OF APPLIED ANIMAL RESEARCH,4,,Q2
JOURNAL OF APPLIED BIOMATERIALS AND FUNCTIONAL MATERIALS,4,,Q2
JOURNAL OF APPLIED CLINICAL MEDICAL PHYSICS,4,,Q2
JOURNAL OF APPLIED ECONOMICS,4,,Q2
JOURNAL OF APPLIED LABORATORY MEDICINE,4,,Q2
JOURNAL OF APPLIED MATHEMATICS,4,,Q2
JOURNAL OF APPLIED RESEARCH IN HIGHER EDUCATION,4,,Q2
JOURNAL OF APPLIED TOXICOLOGY,4,,Q2
JOURNAL OF AQUATIC ANIMAL HEALTH,4,,Q2
JOURNAL OF ASIA BUSINESS STUDIES,4,,Q2
JOURNAL OF ASIA PACIFIC ECONOMY,4,,Q2
JOURNAL OF ASIA PACIFIC ENTOMOLOGY,4,,Q2
JOURNAL OF ASIAN AND AFRICAN STUDIES,4,,Q2
JOURNAL OF ASIAN CERAMIC SOCIETIES,4,,Q2
JOURNAL OF ASIAN EARTH SCIENCES X,4,,Q2
JOURNAL OF ASIAN HISTORY,4,,Q2
JOURNAL OF ATMOSPHERIC AND SOLAR TERRESTRIAL PHYSICS,4,,Q2
JOURNAL OF AUDIOLOGY AND OTOLOGY,4,,Q2
JOURNAL OF AUSTRALIAN CERAMIC SOCIETY,4,,Q2
JOURNAL OF AUSTRALIAN LIBRARY AND INFORMATION ASSOCIATION,4,,Q2
JOURNAL OF AUSTRALIAN MATHEMATICAL SOCIETY,4,,Q2
JOURNAL OF AYURVEDA AND INTEGRATIVE MEDICINE,4,,Q2
JOURNAL OF BEHAVIOR THERAPY AND EXPERIMENTAL PSYCHIATRY,4,,Q2
JOURNAL OF BEHAVIORAL SCIENCE,4,,Q2
JOURNAL OF BIOETHICAL INQUIRY,4,,Q2
JOURNAL OF BIOLOGICAL EDUCATION,4,,Q2
JOURNAL OF BIOMATERIALS SCIENCE POLYMER EDITION,4,,Q2
JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B APPLIED BIOMATERIALS,4,,Q2
JOURNAL OF BIOPHARMACEUTICAL STATISTICS,4,,Q2
JOURNAL OF BIOSCIENCE AND BIOENGINEERING,4,,Q2
JOURNAL OF BIOSCIENCES,4,,Q2
JOURNAL OF BLOOD MEDICINE,4,,Q2
JOURNAL OF BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING,4,,Q2
JOURNAL OF BREATH RESEARCH,4,,Q2
JOURNAL OF BRITISH BLOCKCHAIN ASSOCIATION,4,,Q2
JOURNAL OF BUILDING PERFORMANCE SIMULATION,4,,Q2
JOURNAL OF BURN CARE AND RESEARCH,4,,Q2
JOURNAL OF BUSINESS AND FINANCE LIBRARIANSHIP,4,,Q2
JOURNAL OF BUSINESS FINANCE AND ACCOUNTING,4,,Q2
JOURNAL OF CANADIAN HEALTH LIBRARIES ASSOCIATION,4,,Q2
JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY,4,,Q2
JOURNAL OF CARBOHYDRATE CHEMISTRY,4,,Q2
JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA,4,,Q2
JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,4,,Q2
JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS,4,,Q2
JOURNAL OF CARDIOVASCULAR TRANSLATIONAL RESEARCH,4,,Q2
JOURNAL OF CAUSAL INFERENCE,4,,Q2
JOURNAL OF CENTRAL NERVOUS SYSTEM DISEASE,4,,Q2
JOURNAL OF CHEMISTRY,4,,Q2
JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY,4,,Q2
JOURNAL OF CHILD HEALTH CARE,4,,Q2
JOURNAL OF CHILD SEXUAL ABUSE,4,,Q2
JOURNAL OF CHILDRENS ORTHOPAEDICS,4,,Q2
JOURNAL OF CHILDRENS SERVICES,4,,Q2
JOURNAL OF CHINA TOURISM RESEARCH,4,,Q2
JOURNAL OF CHINESE ECONOMIC AND FOREIGN TRADE STUDIES,4,,Q2
JOURNAL OF CHINESE MILITARY HISTORY,4,,Q2
JOURNAL OF CIVIL ENGINEERING EDUCATION,4,,Q2
JOURNAL OF CLINICAL AND EXPERIMENTAL HEPATOLOGY,4,,Q2
JOURNAL OF CLINICAL APHERESIS,4,,Q2
JOURNAL OF CLINICAL LABORATORY ANALYSIS,4,,Q2
JOURNAL OF CLINICAL MEDICINE RESEARCH CANADA,4,,Q2
JOURNAL OF CLINICAL NEUROLOGY,4,,Q2
JOURNAL OF CLINICAL PATHOLOGY,4,,Q2
JOURNAL OF CLINICAL PEDIATRIC DENTISTRY,4,,Q2
JOURNAL OF COASTAL CONSERVATION,4,,Q2
JOURNAL OF COATINGS TECHNOLOGY AND RESEARCH,4,,Q2
JOURNAL OF COLD REGIONS ENGINEERING,4,,Q2
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,4,,Q2
JOURNAL OF COMBINATORIAL DESIGNS,4,,Q2
JOURNAL OF COMBINATORIAL OPTIMIZATION,4,,Q2
JOURNAL OF COMMUNICATIONS AND NETWORKS,4,,Q2
JOURNAL OF COMPARATIVE EFFECTIVENESS RESEARCH,4,,Q2
JOURNAL OF COMPOSITES SCIENCE,4,,Q2
JOURNAL OF COMPUTATIONAL AND NONLINEAR DYNAMICS,4,,Q2
JOURNAL OF COMPUTATIONAL AND THEORETICAL TRANSPORT,4,,Q2
JOURNAL OF COMPUTATIONAL BIOLOGY,4,,Q2
JOURNAL OF COMPUTATIONAL DYNAMICS,4,,Q2
JOURNAL OF COMPUTATIONAL ELECTRONICS,4,,Q2
JOURNAL OF COMPUTATIONAL MATHEMATICS,4,,Q2
JOURNAL OF COMPUTER INFORMATION SYSTEMS,4,,Q2
JOURNAL OF CONSCIOUSNESS STUDIES,4,,Q2
JOURNAL OF CONSUMER MARKETING,4,,Q2
JOURNAL OF CONTEMPORARY AFRICAN STUDIES,4,,Q2
JOURNAL OF CONTINUING EDUCATION IN HEALTH PROFESSIONS,4,,Q2
JOURNAL OF CONVEX ANALYSIS,4,,Q2
JOURNAL OF COSMETIC DERMATOLOGY,4,,Q2
JOURNAL OF COTTON RESEARCH,4,,Q2
JOURNAL OF CRIMINAL LAW,4,,Q2
JOURNAL OF CRUSTACEAN BIOLOGY,4,,Q2
JOURNAL OF CRYSTAL GROWTH,4,,Q2
JOURNAL OF DEAF STUDIES AND DEAF EDUCATION,4,,Q2
JOURNAL OF DERMATOLOGY,4,,Q2
JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,4,,Q2
JOURNAL OF DEVELOPMENTAL AND PHYSICAL DISABILITIES,4,,Q2
JOURNAL OF DEVELOPMENTAL BIOLOGY,4,,Q2
JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,4,,Q2
JOURNAL OF DISCRETE MATHEMATICAL SCIENCES AND CRYPTOGRAPHY,4,,Q2
JOURNAL OF DUAL DIAGNOSIS,4,,Q2
JOURNAL OF EARLY AMERICAN HISTORY,4,,Q2
JOURNAL OF EARLY CHILDHOOD TEACHER EDUCATION,4,,Q2
JOURNAL OF ECONOMIC AND ADMINISTRATIVE SCIENCES,4,,Q2
JOURNAL OF ECONOMIC STUDIES,4,,Q2
JOURNAL OF ECONOMICS,4,,Q2
JOURNAL OF ECONOMICS AND FINANCE,4,,Q2
JOURNAL OF ECOTOURISM,4,,Q2
JOURNAL OF EDUCATION AND WORK,4,,Q2
JOURNAL OF EDUCATION CULTURE AND SOCIETY,4,,Q2
JOURNAL OF EDUCATION FOR STUDENTS PLACED AT RISK,4,,Q2
JOURNAL OF EDUCATIONAL RESEARCH,4,,Q2
JOURNAL OF ELECTROCERAMICS,4,,Q2
JOURNAL OF ELECTROCHEMICAL SOCIETY,4,,Q2
JOURNAL OF ELECTRONIC COMMERCE RESEARCH,4,,Q2
JOURNAL OF ELECTRONIC MATERIALS,4,,Q2
JOURNAL OF ELECTRONIC PACKAGING,4,,Q2
JOURNAL OF EMERGING TECHNOLOGIES IN ACCOUNTING,4,,Q2
JOURNAL OF ENGINEERED FIBERS AND FABRICS,4,,Q2
JOURNAL OF ENGINEERING,4,,Q2
JOURNAL OF ENGINEERING DESIGN AND TECHNOLOGY,4,,Q2
JOURNAL OF ENGINEERING FOR GAS TURBINES AND POWER TRANSACTIONS OF ASME,4,,Q2
JOURNAL OF ENGINEERING RESEARCH,4,,Q2
JOURNAL OF ENGINEERING TECHNOLOGY,4,,Q2
JOURNAL OF ENTREPRENEURSHIP AND PUBLIC POLICY,4,,Q2
JOURNAL OF ENTREPRENEURSHIP IN EMERGING ECONOMIES,4,,Q2
JOURNAL OF ENVIRONMENTAL PATHOLOGY TOXICOLOGY AND ONCOLOGY,4,,Q2
JOURNAL OF ESSENTIAL OIL BEARING PLANTS,4,,Q2
JOURNAL OF ETHNIC AND CULTURAL DIVERSITY IN SOCIAL WORK,4,,Q2
JOURNAL OF EUROPEAN COMPETITION LAW AND PRACTICE,4,,Q2
JOURNAL OF EUROPEAN OPTICAL SOCIETY RAPID PUBLICATIONS,4,,Q2
JOURNAL OF EVALUATION IN CLINICAL PRACTICE,4,,Q2
JOURNAL OF EVIDENCE BASED SOCIAL WORK,4,,Q2
JOURNAL OF EVOLUTIONARY ECONOMICS,4,,Q2
JOURNAL OF EXERCISE REHABILITATION,4,,Q2
JOURNAL OF EXPERIMENTAL ANALYSIS OF BEHAVIOR,4,,Q2
JOURNAL OF EXPERIMENTAL NANOSCIENCE,4,,Q2
JOURNAL OF EXPERIMENTAL ZOOLOGY PART B MOLECULAR AND DEVELOPMENTAL EVOLUTION,4,,Q2
JOURNAL OF FAMILY ISSUES,4,,Q2
JOURNAL OF FAMILY STUDIES,4,,Q2
JOURNAL OF FASHION MARKETING AND MANAGEMENT,4,,Q2
JOURNAL OF FINANCIAL ECONOMIC POLICY,4,,Q2
JOURNAL OF FINANCIAL MANAGEMENT OF PROPERTY AND CONSTRUCTION,4,,Q2
JOURNAL OF FINANCIAL RESEARCH,4,,Q2
JOURNAL OF FINANCIAL SERVICES MARKETING,4,,Q2
JOURNAL OF FINANCIAL SERVICES RESEARCH,4,,Q2
JOURNAL OF FIRE SCIENCES,4,,Q2
JOURNAL OF FLUIDS ENGINEERING TRANSACTIONS OF ASME,4,,Q2
JOURNAL OF FOOD QUALITY,4,,Q2
JOURNAL OF FOOD SCIENCE AND TECHNOLOGY MYSORE,4,,Q2
JOURNAL OF FORENSIC SCIENCES,4,,Q2
JOURNAL OF FORESTRY,4,,Q2
JOURNAL OF FUSION ENERGY,4,,Q2
JOURNAL OF FUTURES MARKETS,4,,Q2
JOURNAL OF GASTRIC CANCER,4,,Q2
JOURNAL OF GAY AND LESBIAN MENTAL HEALTH,4,,Q2
JOURNAL OF GENERAL AND FAMILY MEDICINE,4,,Q2
JOURNAL OF GENETIC COUNSELING,4,,Q2
JOURNAL OF GENETIC PSYCHOLOGY,4,,Q2
JOURNAL OF GEOLOGY,4,,Q2
JOURNAL OF GERIATRIC CARDIOLOGY,4,,Q2
JOURNAL OF GERIATRIC PHYSICAL THERAPY,4,,Q2
JOURNAL OF GERIATRIC PSYCHIATRY AND NEUROLOGY,4,,Q2
JOURNAL OF GERONTOLOGICAL SOCIAL WORK,4,,Q2
JOURNAL OF GILDED AGE AND PROGRESSIVE ERA,4,,Q2
JOURNAL OF GLOBAL INFORMATION TECHNOLOGY MANAGEMENT,4,,Q2
JOURNAL OF GLOBAL MARKETING,4,,Q2
JOURNAL OF GLOBAL OPTIMIZATION,4,,Q2
JOURNAL OF GLOBAL POWER AND PROPULSION SOCIETY,4,,Q2
JOURNAL OF GLOBAL RESPONSIBILITY,4,,Q2
JOURNAL OF HEALTH ORGANIZATION AND MANAGEMENT,4,,Q2
JOURNAL OF HERBAL MEDICINE,4,,Q2
JOURNAL OF HISTORY OF NEUROSCIENCES,4,,Q2
JOURNAL OF HORTICULTURAL SCIENCE AND BIOTECHNOLOGY,4,,Q2
JOURNAL OF HOSPITAL MEDICINE,4,,Q2
